date,Type,title,url,description
"May 25, 2022",Critical Questions,What Privacy in the United States Could Look Like without Roe v. Wade,https://www.csis.org/analysis/what-privacy-united-states-could-look-without-roe-v-wade,A leaked draft opinion of Dobbs v. Jackson Women’s Health Organization raises questions over a constitutional right to privacy in the United States.
"May 25, 2022",Transcript,MDA and the 2023 Budget,https://www.csis.org/analysis/mda-and-2023-budget,"The CSIS Missile Defense Project is pleased to welcome back Vice Admiral Jon Hill, Director of the Missile Defense Agency, to speak on the Agency's FY 2023 programs, priorities, and budgets."
"May 25, 2022",Report,Untapped Innovation?,https://www.csis.org/analysis/untapped-innovation,"Building a more inclusive innovation economy demands greater attention to communities of color, women, and those in untapped regions. Renewing American innovation means making opportunity as universal as the talent that seeks it."
"May 24, 2022",Newsletter,"The Evening: Ukraine Economic Loss, U.S. Taiwan Policy, Mama Tried, and More",https://www.csis.org/analysis/evening-ukraine-economic-loss-us-taiwan-policy-mama-tried-and-more,"This edition of CSIS's nightly newsletter covers Ukraine Economic Loss, U.S. Taiwan Policy, Mama Tried, and More."
"May 24, 2022",Commentary,Canada Urgently Needs to Rethink Its National Security Strategy,https://www.csis.org/analysis/canada-urgently-needs-rethink-its-national-security-strategy,CSIS Americas Program senior associate Vincent Rigby and Thomas Juneau outline the need for a reevaluation of Canada's security strategy to confront emerging threats at home and abroad.
"May 24, 2022",Critical Questions,What Does the Incoming Marcos Administration Mean for the Philippine Economy and International Trade?,https://www.csis.org/analysis/what-does-incoming-marcos-administration-mean-philippine-economy-and-international-trade,"After 30 years of rebuilding their national image, the Marcoses are back in power. What does Ferdinand “Bongbong” Marcos Jr.’s presidency mean for the Philippine economy and international trade?"
"May 24, 2022",Blog Post,Event Recap: Innovation and IP's Role in Combatting the COVID-19 Pandemic,https://www.csis.org/blogs/perspectives-innovation/event-recap-innovation-and-ips-role-combatting-covid-19-pandemic,"On April 27th, the Renewing American Innovation Project cohosted an event with the Information Technology and Innovation Foundation on the role of innovation and IP protections in facilitating an unprecedentedly rapid response to the COVID-19 pandemic."
"May 23, 2022",Newsletter,"The Evening: Taiwan Warning, Asia-Pacific Econ Bloc, Jane Says, and More",https://www.csis.org/analysis/evening-taiwan-warning-asia-pacific-econ-bloc-jane-says-and-more,"This edition of CSIS's nightly newsletter covers Taiwan Warning, Asia-Pacific Econ Bloc, Jane Says, and More."
"May 23, 2022",Report,Red Ink: Estimating Chinese Industrial Policy Spending in Comparative Perspective,https://www.csis.org/analysis/red-ink-estimating-chinese-industrial-policy-spending-comparative-perspective,A new report jointly authored by CSIS Economics Program and the Trustee Chair in Chinese Business and Economics finds that Chinese industrial policy spending is much larger than that of other economies.
"May 23, 2022",Commentary,Vaccines and the Trade and Technology Council,https://www.csis.org/analysis/vaccines-and-trade-and-technology-council,"This week, the Scholl Chair discusses two issues that had their moments last week—the vaccine waiver issue and the second EU-U.S. Trade and Technology Council (TTC) meeting."
"May 23, 2022",Transcript,Reflections on the Second Global Covid-19 Summit,https://www.csis.org/analysis/reflections-second-global-covid-19-summit,"Please join the CSIS Commission on Strengthening America's Health Security on Wednesday, May 18, from 3:30 to 4:30 p.m. ET, for an important virtual event to examine the outcomes of the second Global Covid-19 Summit."
"May 23, 2022",Critical Questions,Unpacking the Indo-Pacific Economic Framework Launch,https://www.csis.org/analysis/unpacking-indo-pacific-economic-framework-launch,The CSIS Economics Program and Scholl Chair in International Business unpack the formal launch of the Biden administration's Indo-Pacific Economic Framework for Prosperity (IPEF) and its implications for U.S. economic and trade engagement in the critical region.
