date,Type,title,url,description
"February 18, 2022",Commentary,Haiti: Betting on the Montana Accord,https://www.csis.org/analysis/haiti-betting-montana-accord,Georges Fauriol analyzes the Montana Accord and Haiti's fraught search for a sustainable political transition plan.
"February 18, 2022",Interactive,Thermal Imagery Analysis of Continued Activity at Yongbyon,https://beyondparallel.csis.org/thermal-imagery-analysis-of-continued-activity-at-yongbyon/,"LANDSAT 7 and LANDSAT 8 thermal infrared satellite imagery in January and February show that warm water is being discharged from the 5MWe reactor at Yongbyon, confirming that the reactor and its cooling system are in operation."
"February 18, 2022",Report,Data Protection or Data Utility?,https://www.csis.org/analysis/data-protection-or-data-utility,"While the United States is poised to enter a new period of productivity growth driven by the deployment of AI technologies, this data driven economic growth model raises serious concerns over individuals’ data privacy."
"February 18, 2022",Report,Russia’s Losing Hand in Ukraine,https://www.csis.org/analysis/russias-losing-hand-ukraine,"The United States and its partners and allies should be prepared to support Ukraine by exploiting Russian weaknesses and raising the financial and military costs of meddling in Ukraine, according to a new analysis by the CSIS Transnational Threats Project."
"February 17, 2022",Newsletter,"The Evening: Shelling Escalates, WHO on Testing, Bed’s Too Big, and More",https://www.csis.org/analysis/evening-shelling-escalates-who-testing-beds-too-big-and-more,"This edition of CSIS's nightly newsletter covers the Shelling Escalates, WHO on Testing, Bed’s Too Big, and More."
"February 17, 2022",Blog Post,"The Latest on Southeast Asia: February 17, 2022",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-february-17-2022,"The Biden administration on February 11 released its Indo-Pacific Strategy document. Inside, the administration lays out five security and economic objectives aimed at advancing U.S. interests in the region."
"February 17, 2022",Congressional Testimony,Call to Action: Private Sector Investment in the Northern Triangle and Its Impact on Homeland Security,https://www.csis.org/analysis/call-action-private-sector-investment-northern-triangle-and-its-impact-homeland-security,"Daniel F. Runde, senior vice president; William A. Schreyer Chair; and director, Americas Program, testified before the House Homeland Security Subcommittee on Oversight, Management, and Accountability on the topic of ""Private Sector Investment in the Northern Triangle and..."
"February 17, 2022",Commentary,A Renewed Focus on Indonesia-U.S. Relations,https://www.csis.org/analysis/renewed-focus-indonesia-us-relations,"As the world’s third-largest democracy, Indonesia is an important partner of the United States. The two sides are collaborating in ways that are not only bilateral, but increasingly regional and notably global."
"February 17, 2022",Commentary,Vietnam’s Twin Tech Challenge: Spearheading While Catching Up,https://www.csis.org/analysis/vietnams-twin-tech-challenge-spearheading-while-catching,"Vietnam is becoming a new digital powerhouse in Southeast Asia, as the region’s digital economy will pass the trillion-dollar valuation mark this decade."
"February 17, 2022",Congressional Testimony,The Role of the International Monetary Fund in a Changing Global Landscape,https://www.csis.org/analysis/role-international-monetary-fund-changing-global-landscape,"Stephanie Segal, non-resident senior associate, Economics Program, testified before the House Financial Services Subcommittee on National Security, International Development and Monetary Policy on the topic of ""The Role of the International Monetary Fund in a Changing Global..."
"February 17, 2022",Congressional Testimony,The Evolution of Domestic Terrorism,https://www.csis.org/analysis/evolution-domestic-terrorism,"Seth Jones, senior vice president; Harold Brown Chair; director, International Security Program; and director; Transnational Threats Project, testifies before the House Judiciary Subcommittee on Crime, Terrorism, and Homeland Security on the topic of ""The Rise in Violence..."
"February 16, 2022",Newsletter,"The Evening: No Sign of Russian Pullback, Covid Next Phase, Set Them Free, and More",https://www.csis.org/analysis/evening-no-sign-russian-pullback-covid-next-phase-set-them-free-and-more,"This edition of CSIS's nightly newsletter covers No Sign of Russian Pullback, Covid Next Phase, Set Them Free, and More."
