date,Type,title,url,description
"April 26, 2022",Newsletter,"The Evening: More Allied Support, Majority of U.S. Infected, Folsom Prison Blues, and More",https://www.csis.org/analysis/evening-more-allied-support-majority-us-infected-folsom-prison-blues-and-more,"This edition of CSIS's nightly newsletter covers More Allied Support, Majority of U.S. Infected, Folsom Prison Blues, and More."
"April 26, 2022",Blog Post,"Spotlight - Vietnam's Missing in Action: April 26, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-vietnams-missing-action-april-26-2022,"April 30 is Reunification Day in Vietnam, commemorating the end of the country’s civil war. Tens of thousands of families will be reminded that another year has passed without them being able to provide a proper burial for their loved ones who died in the conflict."
"April 26, 2022",Blog Post,"Spotlight - Malaysia: April 26, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-april-26-2022,"Early general elections are expected this year in Malaysia, and all intra-party tensions and maneuvers have intensified."
"April 26, 2022",Transcript,U.S. Responses to the Global Energy Crisis,https://www.csis.org/analysis/us-responses-global-energy-crisis,Please join the CSIS Energy Security and Climate Change Program for a discussion on actions the United States can take to improve energy security and create better climate outcomes.
"April 26, 2022",Commentary,U.S. Military Aid to Ukraine Accelerates,https://www.csis.org/analysis/us-military-aid-ukraine-accelerates,"The $800 million military aid package announced on April 21, just five days after the previous $800 million aid package, continues themes seen in previous packages but increases the level of aid to over $100 million per day."
"April 25, 2022",Newsletter,"The Evening: Sec Def/State to Kyiv, Resume Diplomatic Ops, Big River, and More",https://www.csis.org/analysis/evening-sec-defstate-kyiv-resume-diplomatic-ops-big-river-and-more,"This edition of CSIS's nightly newsletter covers Sec Def/State to Kyiv, Resume Diplomatic Ops, Big River, and More."
"April 25, 2022",Commentary,Seven Ideas to Enhance Energy Security and Advance Climate Goals,https://www.csis.org/analysis/seven-ideas-enhance-energy-security-and-advance-climate-goals,"As the world’s largest oil and gas producer, the United States can play a unique role in shoring up energy security, allowing for harsher sanctions against Russian energy. And none of this needs to undermine the U.S. commitment to tackling climate change."
"April 25, 2022",Commentary,Democracy in Peril,https://www.csis.org/analysis/democracy-peril,"This week, the Scholl Chair emphasizes the importance of bringing “civil” back into civil society discourse to make democracy work better at home and abroad."
"April 25, 2022",Report,Strategic Competition in the Financial Gray Zone,https://www.csis.org/analysis/strategic-competition-financial-gray-zone,"Strategic competitors are seeking to shape the geostrategic environment in their favor, including by waging economic warfare and utilizing tools like illicit finance and strategic corruption. Washington should develop stronger policy tools to counter this emerging threat."
"April 22, 2022",Blog Post,The Russian Invasion Must Not Halt Ukraine's High-Tech Ambitions ,https://www.csis.org/blogs/perspectives-innovation/russian-invasion-must-not-halt-ukraines-high-tech-ambitions,Ukraine must look to sustaining its scientific base and information technology sector to ensure its future security and economic prosperity. The West can help by training its talent and providing resources to rebuild its science and technology infrastructure.
"April 22, 2022",Commentary,Parsing Fact and Fiction in the Maduro Regime’s Narrative of Economic Recovery,https://www.csis.org/analysis/parsing-fact-and-fiction-maduro-regimes-narrative-economic-recovery,CSIS Americas senior fellow Ryan C. Berg unpacks how the Maduro regime's selective economic liberalization enriches regime loyalists while leaving ordinary Venezuelans behind.
"April 22, 2022",Report,"Russia’s War in Ukraine: Identity, History, and Conflict",https://www.csis.org/analysis/russias-war-ukraine-identity-history-and-conflict,This paper explains the erroneous assumptions Kremlin made about Ukrainian identity that informed its decisionmaking and laid the foundations for its war against Ukraine.
