date,Type,title,url,description
"November 16, 2021",Critical Questions,WTO MC12 Agenda: Too Much or Not Enough?,https://www.csis.org/analysis/wto-mc12-agenda-too-much-or-not-enough,The relevance of the WTO as the primary trade governance institution depends on the outcomes at the 12th Ministerial Conference. A new CQ from the Scholl Chair explores.
"November 15, 2021",Newsletter,"The Evening: Infrastructure Signed, Virtual China Summit, Night Train, and More",https://www.csis.org/analysis/evening-infrastructure-signed-virtual-china-summit-night-train-and-more,"This edition of CSIS's nightly newsletter covers the Infrastructure Signed, Virtual China Summit, Night Train, and More."
"November 15, 2021",Commentary,Supporting Democratic Transitions Deserves a Prominent Role in Upcoming Summit for Democracy,https://www.csis.org/analysis/supporting-democratic-transitions-deserves-prominent-role-upcoming-summit-democracy,"With the upcoming Summit for Democracy, U.S. policymakers should rethink how to best support democratic transitions in light of backsliding in Sudan, Tunisia, and Myanmar."
"November 15, 2021",Commentary,Rotten Easter Eggs,https://www.csis.org/analysis/rotten-easter-eggs,"In this week's column, the Scholl Chair analyzes the pending reconciliation bill and its Easter eggs in the energy and climate sections."
"November 15, 2021",Report,China: The Civil-Military Challenge: Volume One of a Graphic Net Assessment,https://www.csis.org/analysis/china-civil-military-challenge-volume-one-graphic-net-assessment,"China's integration of its civil and military capabilities will shape its competition with the United States and other states, writes CSIS’s Emeritus Chair in Strategy."
"November 15, 2021",Commentary,The Battle for Coal at COP26,https://www.csis.org/analysis/battle-coal-cop26,"Coal was center stage at COP26, and the disagreements over coal reveal the emerging fault lines as the world tries to reach net-zero emissions."
"November 15, 2021",Report,Readiness for Open Systems: How Prepared Are the Pentagon and the Defense Industry to Coordinate?,https://www.csis.org/analysis/readiness-open-systems-how-prepared-are-pentagon-and-defense-industry-coordinate,This paper presents a framework for evaluating DOD’s readiness for Modular Open Systems Approaches (MOSA) as it aims to transition how it acquires new technology by relying on open standards and interfaces to increase competition and simplify technology integration.
"November 12, 2021",Transcript,"Dr. Richard Brennan, WHO Emergency Operations: The “Delicate Dance” with the Taliban",https://www.csis.org/analysis/dr-richard-brennan-who-emergency-operations-delicate-dance-taliban,"Dr. Richard Brennan, WHO Emergency Operations, sat down this week with Steve and Professor Leonard Rubenstein, Johns Hopkins Bloomberg School of Public Health."
"November 12, 2021",Commentary,The United States’ Offshore Wind Industrial Strategy,https://www.csis.org/analysis/united-states-offshore-wind-industrial-strategy,"The United States is looking to build a domestic offshore wind industry to produce zero-carbon power and create new economic opportunity. The country hopes to build 30 gigawatts by 2030 and create 44,000 jobs in a domestic supply chain."
"November 12, 2021",Interactive,"Nervous Energy: China Targets New Indonesian, Malaysian Drilling",https://amti.csis.org/nervous-energy-china-targets-new-indonesian-malaysian-drilling/,"Over the past four months, China has sent coastguard, maritime militia, and survey ships to contest new Indonesian and Malaysian drilling in the South China Sea. Satellite imagery and AIS data reveal a series of close encounters in an ongoing standoff."
"November 12, 2021",Commentary,Can You Drive a Stake through the Heart of Spyware?,https://www.csis.org/analysis/can-you-drive-stake-through-heart-spyware,The demand for spyware continues to grow as networked digital technologies are incorporated into human life. This commentary explores what is needed to thwart the use of spyware.
"November 12, 2021",Report,Adapting Covid-19 Innovations to Accelerate Progress toward Meeting Global Tuberculosis Goals,https://www.csis.org/analysis/adapting-covid-19-innovations-accelerate-progress-toward-meeting-global-tuberculosis-goals,"In a new issue brief from the CSIS GHPC, Senior Fellow and Director of Immunizations and Health Systems Resilience Katherine E. Bliss examines the impact of the Covid-19 pandemic on meeting global TB goals and the innovations that may accelerate progress toward ending TB."
