date,Type,title,url,description
"May 18, 2022",Critical Questions,The First Biden and Yoon Summit,https://www.csis.org/analysis/first-biden-and-yoon-summit,"The first summit meeting to be held between Biden and Yoon on May 21 will demonstrate the strength and solidarity of the U.S.-ROK alliance, alignment on North Korea policy, and shared interest to cooperate on the U.S. Indo-Pacific Economic Framework."
"May 18, 2022",Congressional Testimony,The Impact of Russia’s Invasion of Ukraine in the Middle East and North Africa,https://www.csis.org/analysis/impact-russias-invasion-ukraine-middle-east-and-north-africa,"Caitlin Welsh testified before the House Foreign Affairs Middle East, North Africa, and Global Counterterrorism Subcommittee on the topic of food security in the Middle East and North Africa in the wake of Russia’s invasion of Ukraine."
"May 18, 2022",Transcript,On the Future of the Marine Corps: Assessing Force Design 2030,https://www.csis.org/analysis/future-marine-corps-assessing-force-design-2030,Please join the CSIS International Security Program for a panel discussion of the Marine Corps’ force restructure initiative “Force Design 2030.”
"May 18, 2022",Commentary,Assessing Progress within the TTC,https://www.csis.org/analysis/assessing-progress-within-ttc,The Scholl Chair assesses this week’s U.S.-EU Trade and Technology Council (TTC) ministerial. The TTC was not meant to address outstanding bilateral trade issues but to discuss new areas where the parties can achieve tangible progress.
"May 18, 2022",Transcript,"Press Briefing: Previewing Biden's Trip to Asia, Pt. 2 - Quadrilateral Security Dialogue",https://www.csis.org/analysis/press-briefing-previewing-bidens-trip-asia-pt-2-quadrilateral-security-dialogue,The Center for Strategic and International Studies (CSIS) on May 18 at 9:00 a.m. ET will host the second in a series of two press briefings previewing President Biden’s trip to Asia.
"May 17, 2022",Newsletter,"The Evening: Buffalo Aftermath, Mariupol, Cosmic Country, and More",https://www.csis.org/analysis/evening-buffalo-aftermath-mariupol-cosmic-country-and-more,"This edition of CSIS's nightly newsletter covers the Buffalo Aftermath, Mariupol, Cosmic Country, and More."
"May 17, 2022",Interactive,Punggye-ri Update: Ongoing Activity,https://beyondparallel.csis.org/punggye-ri-update-ongoing-activity/,"A high off-nadir satellite imagery collected on May 17, 2022, provides a unique view of the ongoing activity outside the new portal to Tunnel No. 3 and in the main administration and support area of the Punggye-ri Nuclear Test Site."
"May 17, 2022",Transcript,Haider al-Abadi: Iraq and the Fight Against the Islamic State,https://www.csis.org/analysis/haider-al-abadi-iraq-and-fight-against-islamic-state,"Jon speaks with Dr. Haider al-Abadi, an Iraqi politician who served as prime minister while Iraq was battling the Islamic State about his decision making as prime minister."
"May 17, 2022",Report,Pushed to Extremes: Domestic Terrorism amid Polarization and Protest,https://www.csis.org/analysis/pushed-extremes-domestic-terrorism-amid-polarization-and-protest,"The number of domestic terrorist attacks and plots at demonstrations has increased, resulting in escalating violence in U.S. cities between extremists from opposing sides. This analysis updates a CSIS data set to assess trends in domestic terrorism through December 2021."
"May 17, 2022",Transcript,Press Briefing: Previewing Biden's Trip to Asia ,https://www.csis.org/analysis/press-briefing-previewing-bidens-trip-asia,The Center for Strategic and International Studies (CSIS) on May 17 at 11:00 a.m. ET will host a press briefing previewing President Biden’s trip to Asia.
"May 17, 2022",Commentary,"The CBAM, Sectoral Averages, and the Need for Granularity ",https://www.csis.org/analysis/cbam-sectoral-averages-and-need-granularity,A new Scholl Chair commentary looks at the European Union’s proposed carbon border adjustment mechanism (CBAM) and how it could ultimately disincentivize decarbonization if not amended to take into account greater granularity of data.
"May 17, 2022",Commentary,How the War Could Transform Ukrainian Politics,https://www.csis.org/analysis/how-war-could-transform-ukrainian-politics,"Russia’s invasion has caused tectonic shifts in Ukraine’s political sphere, setting the country on a course that is both promising and risky."
