date,Type,title,url,description
"December 10, 2021",Critical Questions,The Deep Roots of the Solomon Islands’ Ongoing Political Crisis,https://www.csis.org/analysis/deep-roots-solomon-islands-ongoing-political-crisis,Deadly riots broke out in the Solomon Islands capital of Honiara on November 24. CSIS’s Patricia O’Brien discusses the roots of this political crisis.
"December 10, 2021",Report,Seeking Alignment: Missile Defense and Defeat in the 2022 Budget,https://www.csis.org/analysis/seeking-alignment-missile-defense-and-defeat-2022-budget,"The Pentagon’s 2022 budget request seeks, but does not yet achieve, the necessary alignment of missile defense and defeat investments to support long-term strategic competition."
"December 10, 2021",Commentary,DFC Deal to Boost U.S. Solar Industry and Strengthen Clean Energy Supply Chains,https://www.csis.org/analysis/dfc-deal-boost-us-solar-industry-and-strengthen-clean-energy-supply-chains,A recent deal for building a solar manufacturing facility in India shows what is possible in terms of competing with China and building resilient supply chains for clean energy.
"December 9, 2021",Newsletter,"The Evening: Teen Booster Authorized, Ukraine Call, Stairway to Heaven, and More",https://www.csis.org/analysis/evening-teen-booster-authorized-ukraine-call-stairway-heaven-and-more,"This edition of CSIS's nightly newsletter covers Teen Booster Authorized, Ukraine Call, Stairway to Heaven, and More."
"December 9, 2021",Blog Post,"Spotlight - Cambodia: December 9, 2021",https://www.csis.org/blogs/latest-southeast-asia/spotlight-cambodia-december-9-2021,"On December 2, Cambodian Prime Minister Hun Sen endorsed his 44-year-old son Hun Manet—a deputy commander of the Royal Cambodian Armed Forces and joint chief of staff—to succeed him."
"December 9, 2021",Blog Post,"The Latest on Southeast Asia: December 9, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-december-9-2021,"It has been a difficult, but on balance productive, year for U.S.-Southeast Asian relations."
"December 9, 2021",Transcript,Ending the AIDS Pandemic: What Still Needs to be Done?,https://www.csis.org/analysis/ending-aids-pandemic-what-still-needs-be-done,Please join the Global Health Policy Center for an exciting conversation with HIV experts about what needs to be accomplished to end the AIDS pandemic and its driving force— inequalities.
"December 9, 2021",Transcript,Nuclear Weapons: The Growing Risk,https://www.csis.org/analysis/nuclear-weapons-growing-risk,CSIS Trustee Bob Schieffer moderates a discussion between Senator Sam Nunn and Secretary Ernest Moniz on the omnipresent and growing risk of nuclear weapons.
"December 8, 2021",Newsletter,"The Evening: Pfizer Booster, Biden Ukraine, Going to California, and More",https://www.csis.org/analysis/evening-pfizer-booster-biden-ukraine-going-california-and-more,"This edition of CSIS's nightly newsletter covers the Pfizer Booster, Biden Ukraine, Going to California, and More."
"December 8, 2021",Commentary,Broader Risk: Russian Control Over the Ukraine and Belarus,https://www.csis.org/analysis/broader-risk-russian-control-over-ukraine-and-belarus,"The United States must view Russian buildup on the border with Ukraine as a broader strategic challenge that goes beyond a single crisis, writes CSIS’s Emeritus Chair in Strategy."
"December 8, 2021",Interactive,Thermal Imagery Analysis of Yongbyon,https://beyondparallel.csis.org/thermal-imagery-analysis-of-yongbyon/,Recent thermal infrared imagery of the Yongbyon Nuclear Research Center show warm water being discharged from the cooling system of the 5MWe reactor and that the reactor is in operation.
"December 8, 2021",Commentary,Indonesia’s Nickel Industrial Strategy,https://www.csis.org/analysis/indonesias-nickel-industrial-strategy,"When it comes to the near-term supply of nickel for the fast-growing EV battery demand side, all eyes are on Indonesia. This commentary takes a closer look at Indonesia’s nickel strategy."
