date,Type,title,url,description
"January 20, 2022",Congressional Testimony,"Costa Rica, the Dominican Republic, and Panama: A New Alliance for Promoting Democracy and Prosperity in the Americas",https://www.csis.org/analysis/costa-rica-dominican-republic-and-panama-new-alliance-promoting-democracy-and-prosperity,"William A. Schreyer Chair, Daniel F. Runde, testified before the Senate Foreign Relations Western Hemisphere Subcommittee on the importance of U.S. engagement on vaccines in Latin America and the Caribbean."
"January 20, 2022",Blog Post,"In Thailand, Pandemic Unites Old Factions in Discontent",https://www.csis.org/blogs/new-perspectives-asia/thailand-pandemic-unites-old-factions-discontent,"As Thailand emerges in fits and starts from nearly one and a half years under pandemic paralysis to a “new normal,” traditional political divisions by geography and class have faded."
"January 19, 2022",Blog Post,The Limits of Internationalizing Hong Kong’s Democracy Struggle,https://www.csis.org/blogs/new-perspectives-asia/limits-internationalizing-hong-kongs-democracy-struggle,Chun Hey Kot
"January 19, 2022",Report,Post-Covid-19 Economic and Health Recovery in Laos,https://www.csis.org/analysis/post-covid-19-economic-and-health-recovery-laos,"In the coming year, the Lao government and international donors should focus on vaccinations and investments in the economy and healthcare sector to stabilize GDP growth and bolster healthcare infrastructure."
"January 19, 2022",Commentary,The Middle East and North Africa in International Relations: The Changing Dynamics of Regional and National Security,https://www.csis.org/analysis/middle-east-and-north-africa-international-relations-changing-dynamics-regional-and,"The United States must adapt to the series of radical shifts in the Middle East and North Africa region, writes CSIS’s Emeritus Chair in Strategy."
"January 19, 2022",Commentary,Credibility Gap for Carbon-Neutral LNG,https://www.csis.org/analysis/credibility-gap-carbon-neutral-lng,Companies looking to safeguard the role of gas are turning to carbon-neutral liquefied natural gas (LNG). But this trade still lacks transparency and consistency and will not produce real emissions cuts from the LNG industry.
"January 19, 2022",Report,"Move Over JARVIS, Meet  OSCAR",https://www.csis.org/analysis/move-over-jarvis-meet-oscar,"With the help of AI/ML and unclassified cloud, the IC can reap the benefits of an open-source intelligence revolution. A basic form of Iron Man’s JARVIS, which this paper dubs “OSCAR,” could assist in a wide range of duties, from operations to analysis to support."
"January 19, 2022",Report,Will America Squander Its New Sputnik Moment?,https://www.csis.org/analysis/will-america-squander-its-new-sputnik-moment,"America faces a new Sputnik Moment today, as it is being outdone in strategy, technology, and manufacturing by China, another world superpower. Today though, it is not clear whether the current setbacks will move the United States into strategic action."
"January 18, 2022",Transcript,Satire and Dissent,https://www.csis.org/analysis/satire-and-dissent,"Jon Alterman talks with Bassem Youssef about the role of satire in political conflicts and how he got his start in comedy with the most popular show of the Arab Spring, Al Bernameg."
"January 18, 2022",Transcript,Policy Issues for Telecom Transformation: Opening Remarks by Representative Mike Doyle,https://www.csis.org/analysis/policy-issues-telecom-transformation-opening-remarks-representative-mike-doyle,Join CSIS for an event on the policy and legislative questions surrounding the transition to 5G/6G featuring opening remarks from Representative Mike Doyle (D-PA). His remarks will be followed by a panel discussion.
"January 18, 2022",Critical Questions,The Biden Boycott of the 2022 Beijing Winter Olympics,https://www.csis.org/analysis/biden-boycott-2022-beijing-winter-olympics,Dr. Victor Cha explains the significance of Biden administration boycott of the upcoming 2022 Beijing Winter Olympics and what it means for the games and U.S.-China relations.
"January 18, 2022",Blog Post,What Does China Stand to Gain by Hosting the 2022 Winter Olympics?,https://www.csis.org/blogs/new-perspectives-asia/what-does-china-stand-gain-hosting-2022-winter-olympics,What Does China Stand to Gain by Hosting the 2022 Winter Olympics? Read to learn more.
