date,Type,title,url,description
"October 21, 2021",Newsletter,U.S.-Canada Energy Trade: Set for a Rebound,https://www.csis.org/analysis/us-canada-energy-trade-set-rebound,The CSIS Energy Security and Climate Change Program has partnered with the Embassy of Canada in the United States to produce a map depicting energy trade between the two countries.
"October 21, 2021",Commentary,The United Kingdom’s Offshore Wind Industrial Strategy,https://www.csis.org/analysis/united-kingdoms-offshore-wind-industrial-strategy,The United Kingdom considers offshore wind a major opportunity for economic growth in the country. The government’s strategy combines ambitious climate targets and offshore wind deployment goals with financial support and industry partnerships.
"October 21, 2021",Interactive,Sinpo South Shipyard Update: SLBM Test Launch,https://beyondparallel.csis.org/sinpo-south-shipyard-update-slbm-test-launch/,"North Korea test-fired a “new type” of submarine-launched ballistic missile (SLBM) on October 19, 2021, from waters in the Sinpo area. The test launch of the new SLBM is one of a series of recent provocative missile tests that demonstrate advancements in the survivability..."
"October 20, 2021",Newsletter,"The Evening: Vaccinating Children, Afghan Refugees, Muddy Stones, and More",https://www.csis.org/analysis/evening-vaccinating-children-afghan-refugees-muddy-stones-and-more,"This edition of CSIS's nightly newsletter covers Vaccinating Children, Afghan Refugees, Muddy Stones, and More."
"October 20, 2021",Newsletter,Partnership 2020 Quarterly Newsletter,https://www.csis.org/analysis/partnership-2020-quarterly-newsletter-8,"This quarterly newsletter serves as a way for college and university leaders, U.S. and Indian policymakers, and other relevant stakeholders to receive updates on Partnership 2020 work, new funding opportunities, policies, employment opportunities, and best practices in higher..."
"October 20, 2021",Newsletter,Middle East Notes and Comment: The Puzzle of U.S.-Saudi Ties,https://www.csis.org/analysis/middle-east-notes-and-comment-puzzle-us-saudi-ties-3,"The Middle East Program's monthly newsletter for October, 2021."
"October 20, 2021",Report,Bringing Supply Chains Back to Mexico,https://www.csis.org/analysis/bringing-supply-chains-back-mexico,"A series of essays, written in collaboration between PIIE and CSIS, explore the feasibility and benefits of relocating supply chains to Mexico and shared Mexican-U.S. interest in building resilient supply chains in North America."
"October 20, 2021",Commentary,How the Assad Regime Systematically Diverts Tens of Millions in Aid ,https://www.csis.org/analysis/how-assad-regime-systematically-diverts-tens-millions-aid,"Natasha Hall, Karam Shaar, and Munqeth Othman Agha expose how tens of millions of aid dollars spent in Syria contribute directly to the regime’s Central Bank through a distorted exchange rate."
"October 20, 2021",Commentary,From Data to Insight: Making Sense out of Data Collected in the Gray Zone,https://www.csis.org/analysis/data-insight-making-sense-out-data-collected-gray-zone,"While more data can provide actionable indications and warning, the U.S. government runs the risk of creating locked-up data silos rather than a comprehensive set of data-driven insights."
"October 20, 2021",Newsletter,Camel Corruption Crackdown ,https://www.csis.org/analysis/camel-corruption-crackdown,"As Saudi officials crack down on corruption, they are increasingly zeroing in on a new target: suspiciously full camel lips."
"October 20, 2021",Commentary,The Puzzle of U.S.-Saudi Ties,https://www.csis.org/analysis/puzzle-us-saudi-ties,Jon Alterman tackles the ambivalent relationship between the United States and Saudi Arabia.
"October 19, 2021",Newsletter,"The Evening: Pfizer and 12-18s, IAEA Warns on Iran, Gallagher Brothers, and More",https://www.csis.org/analysis/evening-pfizer-and-12-18s-iaea-warns-iran-gallagher-brothers-and-more,"This edition of CSIS's nightly newsletter covers Pfizer and 12-18s, IAEA Warns on Iran, Gallagher Brothers, and More."
