date,Type,title,url,description
"June 2, 2022",Newsletter,"The Evening: Russia Controls 20%, Saudi Oil Boost, CSNY, and More",https://www.csis.org/analysis/evening-russia-controls-20-saudi-oil-boost-csny-and-more,"This edition of CSIS's nightly newsletter covers Russia Controls 20%, Saudi Oil Boost, CSNY, and More."
"June 2, 2022",Commentary,"Reshoring Semiconductors with the Chips Act: Key Lessons from Albany, New York",https://www.csis.org/analysis/reshoring-semiconductors-chips-act-key-lessons-albany-new-york,"In terms of reshoring U.S. chip production, the state of New York’s recent, successful effort to establish world-class semiconductor research and manufacturing capabilities in the area around Albany offers important perspectives."
"June 2, 2022",Commentary,Downside of High Prices: Five Trends in Global Gas,https://www.csis.org/analysis/downside-high-prices-five-trends-global-gas,"The U.S. LNG export industry is booming. But, as discussed at last week’s World Gas Conference in South Korea, high prices, extreme price volatility, and concerns about carbon intensity pose big challenges for global gas."
"June 2, 2022",Commentary,China Gears Up to Launch Its Third Aircraft Carrier,https://www.csis.org/analysis/china-gears-launch-its-third-aircraft-carrier,"China is gearing up to launch its largest, most advanced aircraft carrier, the Type 003. Satellite imagery from May 31 shows the dry dock housing the carrier has been cleared of other shipbuilding projects, leaving an open path for the vessel to enter the Yangtze River."
"June 2, 2022",Commentary,Save the Last Dance for the International Space Station,https://www.csis.org/analysis/save-last-dance-international-space-station,"Following Russia’s invasion of Ukraine, space ties between Russia and the United States have shown signs of unraveling."
"June 2, 2022",Report,Strengthening a Transnational Semiconductor Industry ,https://www.csis.org/analysis/strengthening-transnational-semiconductor-industry,"Semiconductors are a key component of national power. U.S. policy should seek to increase reliability and trust in supply, reinforce all elements of chip-making capacity, and reduce China’s role in the supply chain."
"June 2, 2022",Blog Post,Encryption Security for a Post Quantum World,https://www.csis.org/blogs/strategic-technologies-blog/encryption-security-post-quantum-world,"A quantum computer of sufficient sophistication would threaten much of the encryption used today. This post explores the foundations of encryption, the potential threat of quantum computers, and offers lessons from a prior encryption transition for a post quantum world."
"June 1, 2022",Newsletter,"The Evening: Rockets to Ukraine, Taiwan Trade, Bertha, and More",https://www.csis.org/analysis/evening-rockets-ukraine-taiwan-trade-bertha-and-more,"This edition of CSIS's nightly newsletter covers Rockets to Ukraine, Taiwan Trade, Bertha, and More."
"June 1, 2022",Report,Russia’s Ill-Fated Invasion of Ukraine: Lessons in Modern Warfare,https://www.csis.org/analysis/russias-ill-fated-invasion-ukraine-lessons-modern-warfare,"Russia failed to achieve its main political and military objectives in Ukraine because of poor military planning, significant logistical problems, low combat readiness, and other deficiencies. These challenges will be difficult for the Russian military to fix quickly."
"June 1, 2022",Interactive,Post-SLBM Test Activity at the Sinpo South Shipyard,https://beyondparallel.csis.org/post-slbm-test-activity-at-the-sinpo-south-shipyard/,Recent satellite imagery provides the first views of the secure boat basin at Sinpo South Shipyard since the SLBM test launch on May 7. The images show the submersible missile test stand barge has exchanged positions with the infiltration mothership once again.
"June 1, 2022",Interactive, What Are the Key Strengths of the China-Russia Relationship?,https://chinapower.csis.org/china-russia-relationship-strengths-benefit/,"China has largely eschewed formal alliances, but over the years, Beijing has increasingly courted close ties with Russia."
"June 1, 2022",Commentary,DEI Is Foundational to Workforce Resilience,https://www.csis.org/analysis/dei-foundational-workforce-resilience,"Recent events have led the federal government to prioritize resilience. This commentary explores how investing in diversity, equity, and inclusion is foundational to building workforce resilience within the federal government."
