date,Type,title,url,description
"February 7, 2022",Report,Complex Air Defense: Countering the Hypersonic Missile Threat,https://www.csis.org/analysis/complex-air-defense-countering-hypersonic-missile-threat,Hypersonic missiles are not unstoppable. Numerous efforts tailored to exploit key vulnerabilities of the hypersonic flight regime can make hypersonic defense a tractable problem.
"February 4, 2022",Transcript,Covid-19 Vaccine Confidence at One Year,https://www.csis.org/analysis/covid-19-vaccine-confidence-one-year,"Please join the CSIS-LSHTM High-Level Panel on Vaccine Confidence and Misinformation to reflect on what has been learned over the first year of the Covid-19 vaccine rollout, and what more can be done to strengthen vaccine confidence in the United States and globally."
"February 4, 2022",Commentary,Russia and the Threat of Massive Cyberattack,https://www.csis.org/analysis/russia-and-threat-massive-cyberattack,This commentary by Jim Lewis discusses cyber in the context of Russia's grand strategy and the possibility of a cyberattack on U.S. critical infrastructure.
"February 4, 2022",Commentary,Indonesia’s Battery Industrial Strategy,https://www.csis.org/analysis/indonesias-battery-industrial-strategy,"Indonesia wants to become an EV battery producer and exporter, aiming at 140 GWh in 2030—from zero production capacity today."
"February 4, 2022",Critical Questions,Getting (Dis)closure: U.S. Regulatory Changes Leading to Climate-Related Financial Disclosures,https://www.csis.org/analysis/getting-disclosure-us-regulatory-changes-leading-climate-related-financial-disclosures,Americans want climate-related financial disclosures for business and financial institutions to help speed up the green transition; President Biden is waiting on the SEC to put forth regulation.
"February 3, 2022",Newsletter,"The Evening: ISIS Leader Killed, Russia Plot Exposed, Let it Bleed, and More",https://www.csis.org/analysis/evening-isis-leader-killed-russia-plot-exposed-let-it-bleed-and-more,"This edition of CSIS's nightly newsletter covers ISIS Leader Killed, Russia Plot Exposed, Let it Bleed, and More."
"February 3, 2022",Blog Post,"Spotlight - Malaysia: February 3, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-february-3-2022,"Last month, the sultan of Johor dissolved the State Assembly, and the Election Commission will set a polling day before March 23."
"February 3, 2022",Blog Post,"The Latest on Southeast Asia: February 3, 2022",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-february-3-2022,"The Omicron variant has begun to spread in Southeast Asia’s largest countries, just as many governments were preparing to consider the virus “endemic” and adjust policy responses accordingly."
"February 3, 2022",Critical Questions,Hunger on the Heels of a Possible Ukraine Invasion ,https://www.csis.org/analysis/hunger-heels-possible-ukraine-invasion,"Hunger is on the heels of a possible Ukraine invasion. If diplomacy fails, what would the fallout mean for global food security?"
"February 3, 2022",Blog Post,Avoiding the Red Card: The Challenge of Separating Sports and Politics in China ,https://www.csis.org/blogs/new-perspectives-asia/avoiding-red-card-challenge-separating-sports-and-politics-china,"In recent years, it has seemed like Groundhog Day for sports in China – time and time again, international sports leagues expand into China only to become entangled in China’s political affairs and face consequences."
"February 3, 2022",Commentary,Divestment Doesn’t Mean Degrowth,https://www.csis.org/analysis/divestment-doesnt-mean-degrowth,Associate Fellow Emily Benson explores how countries on the African continent could meet their energy needs by investing in renewable energy rather than fossil fuels.
"February 3, 2022",Commentary,The Costs of Hun Sen’s Doomed Myanmar Policy,https://www.csis.org/analysis/costs-hun-sens-doomed-myanmar-policy,"Hun Sen’s approach to Myanmar will not bring peace; instead, it will worsen the situation within Myanmar, augment intra-ASEAN tensions, and undermine the grouping’s relationship with the United States, ultimately weakening ASEAN’s claims to regional centrality."
