date,Type,title,url,description
"November 3, 2021",Congressional Testimony,Upholding OSCE Commitments in Hungary and Poland,https://www.csis.org/analysis/upholding-osce-commitments-hungary-and-poland,"Heather A. Conley, senior vice president for Europe, Eurasia, and the Arctic, testifies before the Commission on Security and Cooperation in Europe on “Upholding OSCE Commitments in Hungary and Poland.”"
"November 3, 2021",Commentary,The United Kingdom’s Carbon Capture Industrial Strategy,https://www.csis.org/analysis/united-kingdoms-carbon-capture-industrial-strategy,"The United Kingdom is investing in carbon capture, usage, and storage to create economic opportunity and lower emissions. The country’s strategy will establish industrial clusters and pay companies to transport and store CO"
"November 2, 2021",Transcript,The Middle East’s Political Economies ,https://www.csis.org/analysis/middle-easts-political-economies,Jon Alterman speaks with Robert Springborg about the political economies of the Middle East.
"November 2, 2021",Commentary,Adrift: U.S.-Haiti Policy,https://www.csis.org/analysis/adrift-us-haiti-policy,CSIS senior associate Georges Fauriol addresses the direction of U.S. policy toward Haiti in response to a frightening pace of bad news in the Caribbean country.
"November 2, 2021",Report,Battle Networks and the Future Force,https://www.csis.org/analysis/battle-networks-and-future-force-0,This paper draws on lessons from previous attempts to improve battle network integration and explores how DoD can properly scope the problem and organize itself to effectively and efficiently acquire the systems needed to realize its vision for JADC2.
"November 2, 2021",Report,U.S. Military Forces in FY 2022: Navy,https://www.csis.org/analysis/us-military-forces-fy-2022-navy,"The Biden administration’s emerging fleet plan incorporates smaller ships and large numbers of unmanned systems, as proposed by many strategists, but high costs, production limitations, and congressional opposition may prevent full implementation."
"November 2, 2021",Report,Financing the Fight,https://www.csis.org/analysis/financing-fight,"As Congress begins debating budget processes in DoD, it will need to assess the processes for utilizing approved budgets, or budget execution. This report provides a history and assessment of DoD budget execution processes and offers recommendations to improve them."
"November 2, 2021",Critical Questions,Industrial Ecology: Closing a Loop in Circularity,https://www.csis.org/analysis/industrial-ecology-closing-loop-circularity,"A new CQ from the Scholl Chair explains industrial ecology (IE) and the benefits IE could have for businesses, sustainability, and the economy."
"November 1, 2021",Transcript,Just Transitions: Focusing on South Africa and India,https://www.csis.org/analysis/just-transitions-focusing-south-africa-and-india,"This week, Chandra Bhushan with iFOREST and Jesse Burton with the University of Cape Town join Sandeep Pai (CSIS) to look at how key themes of just transitions are important in the context of CoP26 meetings."
"November 1, 2021",Commentary,Subsidies,https://www.csis.org/analysis/subsidies,"In this week's column, the Scholl Chair discusses the growing problem of using subsidies as a tool of industrial policy. How do subsidies factor into China's non-market economy, overcapacity in the steel and aluminum sectors, and climate change?"
"November 1, 2021",Critical Questions,Japan’s Lower House Election: Kishida Gets a Mandate for Now ,https://www.csis.org/analysis/japans-lower-house-election-kishida-gets-mandate-now,Japan's ruling coalition led by the Liberal Democratic Party retained a majority in the Lower House election. The CSIS Japan Chair analyzes the results and the challenges facing Prime Minister Fumio Kishida in the coming months.
"November 1, 2021",Newsletter,ISP Brief October 2021,https://www.csis.org/analysis/isp-brief-october-2021,"It's my pleasure to send you the October 2021 edition of the ISP Brief, the monthly newsletter of the CSIS International Security Program."
