date,Type,title,url,description
"May 17, 2022",Transcript,Press Briefing: Previewing Biden's Trip to Asia ,https://www.csis.org/analysis/press-briefing-previewing-bidens-trip-asia,The Center for Strategic and International Studies (CSIS) on May 17 at 11:00 a.m. ET will host a press briefing previewing President Biden’s trip to Asia.
"May 17, 2022",Commentary,"The CBAM, Sectoral Averages, and the Need for Granularity ",https://www.csis.org/analysis/cbam-sectoral-averages-and-need-granularity,A new Scholl Chair commentary looks at the European Union’s proposed carbon border adjustment mechanism (CBAM) and how it could ultimately disincentivize decarbonization if not amended to take into account greater granularity of data.
"May 17, 2022",Commentary,How the War Could Transform Ukrainian Politics,https://www.csis.org/analysis/how-war-could-transform-ukrainian-politics,"Russia’s invasion has caused tectonic shifts in Ukraine’s political sphere, setting the country on a course that is both promising and risky."
"May 17, 2022",Report,"Economic Security in Emerging Markets: A Look at India, Vietnam, and Indonesia ",https://www.csis.org/analysis/economic-security-emerging-markets-look-india-vietnam-and-indonesia,"The CSIS Economics Program analyzes emerging economic security policies in India, Vietnam, and Indonesia and provides recommendations on how the United States and its allies can promote mutual economic security and enhance international economic rules and norms."
"May 16, 2022",Newsletter,"The Evening: Buffalo Massacre, 1 Million U.S. Covid Deaths, Exile on Main Street, and More",https://www.csis.org/analysis/evening-buffalo-massacre-1-million-us-covid-deaths-exile-main-street-and-more,"This edition of CSIS's nightly newsletter covers the Buffalo Massacre, 1 Million U.S. Covid Deaths, Exile on Main Street, and More."
"May 16, 2022",Commentary,A Bifacial Debate on the Solar Investigation,https://www.csis.org/analysis/bifacial-debate-solar-investigation,"This week, the Scholl Chair team debates the possible imposition of tariffs on solar panel and module imports from Vietnam, Malaysia, Cambodia, and Thailand."
"May 16, 2022",Report,How China’s Human Capital Impacts Its National Competitiveness ,https://www.csis.org/analysis/how-chinas-human-capital-impacts-its-national-competitiveness,How will the strengths and weaknesses of China’s human capital impact its national competitiveness? This brief provides an overview of Beijing's strategy for cultivating talent and the challenges that Chinese policymakers confront in their efforts to do so.
"May 16, 2022",Transcript,The Future of Quantum – Driving Innovation and Security from the Government,https://www.csis.org/analysis/future-quantum-%E2%80%93-driving-innovation-and-security-government,Join CSIS for the next event in the Future of Quantum Series to discuss the government's approach to promoting and safeguarding against innovations in quantum.
"May 16, 2022",Blog Post,Bolivia: Pursuing Sustainable Lithium Mining,https://www.csis.org/blogs/development-dispatches/bolivia-pursuing-sustainable-lithium-mining,"Environmental and capacity issues have dashed Bolivia's lithium future, but with new demand, technology, and investors, Bolivia can try pursuing sustainable lithium mining."
"May 16, 2022",Commentary,U.S. Business Leaders Not Ready for the Next U.S.-China Crisis,https://www.csis.org/analysis/us-business-leaders-not-ready-next-us-china-crisis,"Global businesses are attempting to adapt to the reality of U.S.-China competition, but are they prepared? Michael J. Green and Scott Kennedy highlight takeaways from scenario exercises with U.S. business executives on a potential military crisis and increased decoupling."
"May 16, 2022",Newsletter,Lebanon's Brewing Crisis,https://www.csis.org/analysis/lebanons-brewing-crisis,"Some Lebanese investors have turned to the beer and wine industry as the Lebanese economy tumbles and holding dollar deposits in banks become riskier, but a crisis is brewing, and alcohol may not be able to provide a pathway out of it."
"May 16, 2022",Commentary,"Ranking the World’s Major Powers: A Graphic Comparison of the United States, Russia, China, and Other Selected Countries",https://www.csis.org/analysis/ranking-worlds-major-powers-graphic-comparison-united-states-russia-china-and-other,"The United States must recognize the strategic importance of its partners when considering competition with China and Russia, writes CSIS’s Emeritus Chair in Strategy."
