date,Type,title,url,description
"October 15, 2021",Report,China and SMEs in Sub-Saharan Africa: A Window of Opportunity for the United States ,https://www.csis.org/analysis/china-and-smes-sub-saharan-africa-window-opportunity-united-states,"Chinese presence in sub-Saharan Africa has increased but has failed to support SMEs. The United States has an opportunity to provide an alternative to the Chinese model by building relationships with SMEs and providing standards, knowledge, and technology transfers."
"October 15, 2021",Transcript,Allied Infrastructure Strategy in the Indo-Pacific ,https://www.csis.org/analysis/allied-infrastructure-strategy-indo-pacific,"Join CSIS for a discussion with senior officials from the United States, Japan, Australia, and OECD on efforts to mobilize infrastructure investment and expand availability of high-standard projects."
"October 14, 2021",Newsletter,"The Evening: Moderna Booster Recommended, Beirut Clashes, Stay With Me, and More",https://www.csis.org/analysis/evening-moderna-booster-recommended-beirut-clashes-stay-me-and-more,"This edition of CSIS's nightly newsletter covers the Moderna Booster Recommended, Beirut Clashes, Stay With Me, and More."
"October 14, 2021",Commentary,Australia’s Hydrogen Industrial Strategy,https://www.csis.org/analysis/australias-hydrogen-industrial-strategy,"Australia has a policy strategy to become a major player in global hydrogen production and trade by 2030. While reducing carbon emissions is included as a goal in its strategy, its primary motivations are to create jobs, attract investment, and open new export markets."
"October 14, 2021",Commentary,Russia’s Hydrogen Energy Strategy,https://www.csis.org/analysis/russias-hydrogen-energy-strategy,"Russia has set its eyes on becoming a global leader in hydrogen production and export. The goal is part of a broader strategy to navigate the energy transition, but how it plans to grow its hydrogen sector remains unclear."
"October 14, 2021",Blog Post,"The Latest on Southeast Asia: October 14, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-october-14-2021,"On October 2, President Rodrigo Duterte of the Philippines"
"October 14, 2021",Commentary,"China, Asia, and the Changing Strategic Importance of the Gulf and MENA Region",https://www.csis.org/analysis/china-asia-and-changing-strategic-importance-gulf-and-mena-region,"The U.S. approach to competing with China must go beyond the military dimension and address the competition for global influence in the civil and economic dimensions, including the future of energy, writes CSIS’s Emeritus Chair in Strategy."
"October 14, 2021",Report,Do CPTPP-Style Digital Trade Rules Add New Value? ,https://www.csis.org/analysis/do-cptpp-style-digital-trade-rules-add-new-value,"In the penultimate paper of a five-part series, Kati Suominen analyzes the CPTPP's comprehensive e-commerce chapter and its value in terms of trade and digital trade. What are the preliminary impacts of CPTPP-style preferential trade agreements?"
"October 14, 2021",Transcript,What Next? Looking Beyond the Covid-19 Summit,https://www.csis.org/analysis/what-next-looking-beyond-covid-19-summit,"Please join the CSIS Commission on Strengthening America’s Health Security on Tuesday, October 12, from 5:00 p.m. to 6:00 p.m. EDT, for an important virtual event featuring Peter Sands, Executive Director of the Global Fund to Fight AIDS, Tuberculosis and Malaria."
"October 13, 2021",Newsletter,"The Evening: U.S. to Open Land Borders, Accelerating Inflation, Mick Taylor, and More",https://www.csis.org/analysis/evening-us-open-land-borders-accelerating-inflation-mick-taylor-and-more,"This edition of CSIS's nightly newsletter covers U.S. to Open Land Borders, Accelerating Inflation, Mick Taylor, and More."
"October 13, 2021",Commentary,What Is the Future for the French-German Engine?,https://www.csis.org/analysis/what-future-french-german-engine,"As Germany turns the page on the Merkel years, keeping the momentum in the French-German partnership will be paramount. Paris and Berlin have much work to do from transatlantic security to the stability of the Sahel and the strategic competition with Russia and China."
"October 13, 2021",Transcript,Twenty-First Century Warfare: A Conversation with Jim Taiclet,https://www.csis.org/analysis/twenty-first-century-warfare-conversation-jim-taiclet,"CSIS hosted an event with James D. Taiclet, chairman, president, and CEO of Lockheed Martin Corporation and Dr. John J. Hamre, CSIS president and CEO on the future of warfare."
