date,Type,title,url,description
"November 9, 2021",Commentary,Signs Point to China's Third Aircraft Carrier Launching Soon,https://www.csis.org/analysis/signs-point-chinas-third-aircraft-carrier-launching-soon,"Steady progress on the construction of China’s third aircraft carrier has continued throughout 2021, and the vessel may be launched in the coming months."
"November 8, 2021",Newsletter,"The Evening: U.S. Opens Borders to Vaccinated, China Mock-Ups, Time is On My Side, and More",https://www.csis.org/analysis/evening-us-opens-borders-vaccinated-china-mock-ups-time-my-side-and-more,"This edition of CSIS's nightly newsletter covers the U.S. Opens Borders to Vaccinated, China Mock-Ups, Time is On My Side, and More."
"November 8, 2021",Interactive, Current Status of the Pyongsan Uranium Concentrate Plant (Nam-chon Chemical Complex) and January Industrial Mine,https://beyondparallel.csis.org/current-status-of-the-pyongsan-uranium-concentrate-plant-nam-chon-chemical-complex-and-january-industrial-mine/,"Commercial satellite imagery collected from April through October 2021 continues to demonstrate that the Pyongsan Uranium Concentrate Plant remains operational, continues to be maintained, and is producing uranium concentrate (U3O8, “yellowcake”)."
"November 8, 2021",Commentary,Digital Trade: More Questions Than Answers,https://www.csis.org/analysis/digital-trade-more-questions-answers,"In this week's column, the Scholl Chair comments on USTR Katherine Tai's recent speech on digital trade. What are the priorities for the Biden administration to consider?"
"November 5, 2021",Commentary,Biden Has Few Options to Lower Gasoline Prices,https://www.csis.org/analysis/biden-has-few-options-lower-gasoline-prices,"Presidents have few options to lower gasoline prices. Biden’s best move would not be an SPR sale, or tweaks to renewable fuel standards, or a crude export ban, but rather a recalibration of his administration's energy messages."
"November 5, 2021",Commentary,"For ‘Patent Wars’ Alarmists, Time to Make Peace with the Empirical Data",https://www.csis.org/analysis/patent-wars-alarmists-time-make-peace-empirical-data,"Contrary to critics who claim that “patent wars” have brought the system to the brink, this current period of American innovation is no more prone to patent litigation than earlier periods of significant technological change."
"November 5, 2021",Commentary,South Korea’s Hydrogen Industrial Strategy,https://www.csis.org/analysis/south-koreas-hydrogen-industrial-strategy,South Korea sees hydrogen as a key for economic and job growth and heavily invests in deploying fuel cell electric vehicles and large-scale stationary fuel cells for power generation. It has also begun developing domestic infrastructure to import hydrogen.
"November 5, 2021",Critical Questions,"The White House Report on Climate Migration, Explained",https://www.csis.org/analysis/white-house-report-climate-migration-explained,"As COP26 gathers, the recently released Biden-Harris administration report on climate migration demonstrates a nuanced and comprehensive understanding of the interlinked challenges of climate change and migration. This CQ discusses the main takeaways from the report."
"November 4, 2021",Report,The Manufacturer’s Dilemma: Reshoring and Resiliency in a Pandemic World,https://www.csis.org/analysis/manufacturers-dilemma-reshoring-and-resiliency-pandemic-world,"A new report from the Scholl Chair analyzes supply chains in the HVAC and transformers industries. How have firms approached reshoring, nearshoring, and supply chain resiliency?"
"November 4, 2021",Critical Questions,What Is China’s Climate Agenda?,https://www.csis.org/analysis/what-chinas-climate-agenda,"In advance of COP26, China released new documents outlining its climate agenda indicating the leadership is serious about meeting its climate commitments, but more ambition is needed to combat climate change."
"November 4, 2021",Commentary,What to Expect of Cambodia as ASEAN Chair,https://www.csis.org/analysis/what-expect-cambodia-asean-chair,"Cambodia’ chairmanship of ASEAN began on October 28. Expectations are low. Given its history of obstruction, Cambodian inaction is likely. A stagnant chair will accelerate ASEAN’s decline. In 2022, there will be too many ongoing crises for ASEAN to remain inert."
"November 4, 2021",Critical Questions,No Escape from LA: Lingering Supply Chain Insecurity at Los Angeles Ports,https://www.csis.org/analysis/no-escape-la-lingering-supply-chain-insecurity-los-angeles-ports,"A new CQ from the Scholl Chair explores supply chain bottlenecks at Los Angeles ports and what long-term economic, environmental, and national security risks they may present to the United States."
