date,Type,title,url,description
"November 18, 2021",Report,Pulling Back the Curtain on China’s Maritime Militia,https://www.csis.org/analysis/pulling-back-curtain-chinas-maritime-militia,"The CSIS Asia Maritime Transparency Initiative and the Center for Advanced Defense Studies present the most comprehensive study to date of the structure, subsidies, and ownership networks of China’s maritime militia in the South China Sea."
"November 18, 2021",Congressional Testimony,Vaccine Diplomacy in Latin America and the Caribbean: The Importance of U.S. Engagement,https://www.csis.org/analysis/vaccine-diplomacy-latin-america-and-caribbean-importance-us-engagement,"William A. Schreyer Chair, Daniel F. Runde, testified before the Senate Foreign Relations Western Hemisphere Subcommittee on the importance of U.S. engagement on vaccines in Latin America and the Caribbean."
"November 17, 2021",Commentary,Moscow’s Continuing Ukrainian Buildup,https://www.csis.org/analysis/moscows-continuing-ukrainian-buildup,"Russia is continuing to surge military equipment and personnel near its border with Ukraine, and recent satellite imagery reveals increased activity from Russia's 144th Guards Motorized Rifle Division and the 41st Combined Arms Army."
"November 17, 2021",Commentary,A Nuclear Iran Is Not Inevitable ,https://www.csis.org/analysis/nuclear-iran-not-inevitable,"A nuclear-armed Iran would pose a serious threat to the United States, and Washington must not treat that future as inevitable—instead, it must try to prevent the emergence of an Iranian bomb in the first place."
"November 17, 2021",Commentary,Spotlighting Sustainability: Urban Tourism in Sub-Saharan Africa,https://www.csis.org/analysis/spotlighting-sustainability-urban-tourism-sub-saharan-africa,"What is urban tourism? Judd Devermont and Marielle Harris sit down with Regis Musavengane, Pius Siakwah, and Llewellyn Leonard to discuss why African governments should develop policies that reflect this distinct subset of tourism."
"November 17, 2021",Report,The Evolution of Russian and Iranian Cooperation in Syria,https://www.csis.org/analysis/evolution-russian-and-iranian-cooperation-syria,This paper examines the evolution of Russian and Iranian cooperation in Syria.
"November 17, 2021",Congressional Testimony,Techno-Authoritarianism: Platform for Repression in China and Abroad,https://www.csis.org/analysis/techno-authoritarianism-platform-repression-china-and-abroad,"Jonathan E. Hillman, director of the Reconnecting Asia Project and senior fellow with the Simon Chair in Political Economy, testifies before the Congressional-Executive Commission on China on the topic of “Techno-Authoritarianism: Platform for Repression in China and Abroad.”"
"November 17, 2021",Report,The Shot Heard around the World,https://www.csis.org/analysis/shot-heard-around-world,"Vaccine diplomacy has never been more important. The United States has an opportunity to deploy its scientific and economic prowess in the service of all humanity. Yet, the United States has been slow to seize the opportunity while geopolitical rivals eagerly fill the gap."
"November 17, 2021",Report,U.S. Military Forces in FY 2022: Marine Corps,https://www.csis.org/analysis/us-military-forces-fy-2022-marine-corps,The Marine Corps continues a major restructuring to develop capabilities for great power conflict in the Pacific after two decades of conducting counterinsurgency operations ashore. The budget cuts units and personnel to pay for these new capabilities.
"November 16, 2021",Newsletter,"The Evening: Covid Pills Purchase, Polish Border Violence, I’ve Got a Feeling, and More",https://www.csis.org/analysis/evening-covid-pills-purchase-polish-border-violence-ive-got-feeling-and-more,"This edition of CSIS's nightly newsletter covers the Covid Pills Purchase, Polish Border Violence, I’ve Got a Feeling, and More."
"November 16, 2021",Commentary,"After the AUKUS Crisis, Are France-U.S. Relations Back on Track?",https://www.csis.org/analysis/after-aukus-crisis-are-france-us-relations-back-track,"If AUKUS unnecessarily eroded France-U.S. ties, Paris and Washington have managed to come out of this crisis rather quickly and to create the conditions for greater bilateral and transatlantic cooperation."
"November 16, 2021",Transcript,Authoritarian Nostalgia in Libya,https://www.csis.org/analysis/authoritarian-nostalgia-libya,Jon Alterman speaks with Robert Worth about authoritarian nostalgia in Libya.
