date,Type,title,url,description
"September 22, 2021",Transcript,The Nuclear Policy Trilemma “Keynote Address by Senator Angus King”,https://www.csis.org/analysis/nuclear-policy-trilemma-keynote-address-senator-angus-king,"​Please join PONI on September 21 and 22, 2021, for a virtual two-day conference to explore the nuclear trilemma. Additional speakers to be announced shortly."
"September 22, 2021",Transcript,Press Briefing: Previewing the Quad Leaders Summit ,https://www.csis.org/analysis/press-briefing-previewing-quad-leaders-summit,"The Center for Strategic and International Studies (CSIS) will host a press call on Wednesday, September 22, 2021 at 8:00 a.m. ET to preview the Quad Leaders Summit and reflect on the recent Australia-UK-U.S. alliance announcement."
"September 21, 2021",Newsletter,"The Evening: Biden at UN, Iran Fires Back, I and I, and More",https://www.csis.org/analysis/evening-biden-un-iran-fires-back-i-and-i-and-more,"This edition of CSIS's nightly newsletter covers Biden at UN, Iran Fires Back, I and I, and More."
"September 21, 2021",Transcript,Tunisia’s Popular Authoritarian,https://www.csis.org/analysis/tunisias-popular-authoritarian,Jon Alterman talks with Monica Marks about Saied Kais's consolidation of power and what it means for Tunisia and democracy in the country.
"September 21, 2021",Report,Russia’s “Hybrid Aggression” against Georgia: The Use of Local and External Tools,https://www.csis.org/analysis/russias-hybrid-aggression-against-georgia-use-local-and-external-tools,"This paper explores Russia’s use of local and external tools in its ""hybrid aggression"" against Georgia."
"September 21, 2021",Congressional Testimony,NASA’s Future In Low Earth Orbit: Considerations for International Space Station Extension and Transition,https://www.csis.org/analysis/nasas-future-low-earth-orbit-considerations-international-space-station-extension,"Todd Harrison, director of the Aerospace Security Project, director of Defense Budget Analysis, and senior fellow with the International Security Program, testifies before the House Science, Space and Technology Space and Aeronautics Subcommittee."
"September 21, 2021",Blog Post,Russia’s New Frontier in Southeast Asia: Vaccine Diplomacy,https://www.csis.org/blogs/new-perspectives-asia/russias-new-frontier-southeast-asia-vaccine-diplomacy,"Russia over the past year has engaged in a vigorous campaign of public diplomacy across Southeast Asia. Throughout this campaign, Russia has promoted its Sputnik V vaccine in the region, first as part of modest Covid aid donations but increasingly as larger sales."
"September 21, 2021",Report,Developing Inclusive Digital Payment Systems,https://www.csis.org/analysis/developing-inclusive-digital-payment-systems,"This report captures CSIS’s analysis on how an inclusive global digital payments system can impact the more than 2.5 billion adults who still rely on a cash-based informal economic structure, advancing the development agenda while safeguarding the system’s integrity."
"September 21, 2021",Report,The Russian and Ukrainian Spring 2021 War Scare ,https://www.csis.org/analysis/russian-and-ukrainian-spring-2021-war-scare,"This paper analyzes Russia's military buildup near Ukraine's borders in spring 2021, Kremlin's motivations for moving troops and equipment, and the results of the war scare."
"September 21, 2021",Congressional Testimony,An International Response to Ortega’s Destruction of Democracy in Nicaragua,https://www.csis.org/analysis/international-response-ortegas-destruction-democracy-nicaragua,"Ryan C. Berg, senior fellow, Americas Program, testifies before the House Foreign Affairs Western Hemisphere, Civilian Security, Migration and International Economic Policy Subcommittee on ""An International Response to Ortega’s Destruction of Democracy in Nicaragua.”"
"September 20, 2021",Newsletter,"The Evening: Lifting U.S. Travel Restrictions, NK Weighs in, Dylan Early 80s, and More",https://www.csis.org/analysis/evening-lifting-us-travel-restrictions-nk-weighs-dylan-early-80s-and-more,"This edition of CSIS's nightly newsletter covers Lifting U.S. Travel Restrictions, NK Weighs in, Dylan Early 80s, and More."
"September 20, 2021",Transcript,Book Launch: Three Dangerous Men with Seth Jones,https://www.csis.org/analysis/book-launch-three-dangerous-men-seth-jones,"Please join CSIS for the book launch of Three Dangerous Men: Russia, China, Iran, and the Rise of Irregular Warfare, by Dr. Seth G. Jones."
