date,Type,title,url,description
"September 20, 2021",Interactive,The AIIB Fails on Public Access to Information,https://reconasia.csis.org/the-aiib-fails-on-public-access-to-information/,"The Asian Infrastructure Investment Bank's (AIIB) newly revised environmental and social framework appears to tick all the boxes, but it includes too many loopholes and caveats that undermine accountability and public access to information."
"September 20, 2021",Transcript,Material Advantage: FOIP and U.S. Alliances in Asia,https://www.csis.org/analysis/material-advantage-foip-and-us-alliances-asia,"This week, Mike is back in the studio with Heino Klinck, former Deputy Assistant Secretary of Defense for East Asia, to unpack the Free and Open Indo-Pacific Strategy and how it relates to U.S. allies and partners."
"September 17, 2021",Transcript,Previewing the High-Level General Debate at UNGA 76,https://www.csis.org/analysis/previewing-high-level-general-debate-unga-76,"CSIS will host a press call on Friday, September 17, 2021 at 3:00 p.m. ET to preview the high-level General Debate at the 76th Session of the UN General Assembly."
"September 17, 2021",Report,Encouraging Small Business Procurement in Indian States,https://www.csis.org/analysis/encouraging-small-business-procurement-indian-states,This white paper draws on leading international examples and best practices from Indian states in promoting small business involvement in the government procurement process. It proposes policy interventions to help Indian states strengthen their procurement policy.
"September 17, 2021",Interactive,"By Air, Land, and Sea: China’s Maritime Power Projection Network",https://amti.csis.org/power-projection-network/,"China’s deployment of radar, missiles, and combat aircraft to its outposts in the South China Sea has greatly expanded its ability to project power in distant waters. See how these capabilities enable Chinese carrier operations in a new map from AMTI."
"September 16, 2021",Blog Post,Transparency with Chinese Characteristics: Xiaomi’s First Report,https://www.csis.org/blogs/trustee-china-hand/transparency-chinese-characteristics-xiaomis-first-report,"In June 2021, Chinese smartphone giant Xiaomi released the inaugural edition of its transparency report, meant to explain how the company responds to information requests from governments around the world."
"September 16, 2021",Blog Post,"In Southeast Asia, Privatized Vaccination Schemes Gain Traction",https://www.csis.org/blogs/new-perspectives-asia/southeast-asia-privatized-vaccination-schemes-gain-traction,"Across developing Southeast Asia, governments have turned to privatized vaccination schemes to supplement free vaccines given directly to citizens."
"September 16, 2021",Commentary,A New Partnership Agenda with the Hemisphere,https://www.csis.org/analysis/new-partnership-agenda-hemisphere,"The United States should turn its attention back to its shared neighborhood, where there are major opportunities to build ambitious partnerships with the Western Hemisphere, not merely for the Western Hemisphere."
"September 16, 2021",Blog Post,"The Latest on Southeast Asia: September 16, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-september-16-2021,The United States and China avoided a showdown over who would represent Myanmar in the United Nations by brokering a deal this week to delay the decision until at least November.
"September 16, 2021",Commentary,U.S. Leadership and Vietnamese Resilience Both Require the CPTPP,https://www.csis.org/analysis/us-leadership-and-vietnamese-resilience-both-require-cptpp,"Vietnam heavily depends on China for capital and intermediate goods, creating vulnerabilities in the country’s entire production chain. Solving this challenge will require the United States to reengage with free trade in the Indo-Pacific."
"September 16, 2021",Commentary,The Seeds of Another Trade War over Clean Energy,https://www.csis.org/analysis/seeds-another-trade-war-over-clean-energy,The Biden administration needs to offer a more coherent theory for how to reconcile its push for domestic jobs and manufacturing with a trade system that prevents countries from favoring local producers over foreign ones.
"September 15, 2021",Critical Questions,U.S. Policy on Remittances to Cuba: What Are Some Viable Options?,https://www.csis.org/analysis/us-policy-remittances-cuba-what-are-some-viable-options,"Restrictive U.S. policies on remittances to Cuba, coupled with corruption in the country, have halted essential flows of remittances to Cuban citizens."
