date,Type,title,url,description
"January 7, 2022",Interactive, Sinpo-class Submarine Damaged During October 19 Test Launch,https://beyondparallel.csis.org/sinpo-class-submarine-damaged-during-october-19-test-launch/,"North Korea’s SINPO-class experimental ballistic missile submarine suffered a malfunction likely resulting in damage during the October 19, 2021, SLBM test launch."
"January 6, 2022",Commentary,World Leaders Should Acknowledge That IP Protections Facilitate Vaccine Access,https://www.csis.org/analysis/world-leaders-should-acknowledge-ip-protections-facilitate-vaccine-access,"President Biden’s recent statement urging widespread support for waiving IP protections for Covid vaccines assumes there’s a global shortage, which an IP waiver would address. However, IP protections deserve the lion’s share of the credit for why we have vaccines at all."
"January 6, 2022",Commentary,What to Expect from Shale This Year,https://www.csis.org/analysis/what-expect-shale-year,Shale companies are still wary of an investor backlash if they ramp up spending. But it is safer—and perhaps even necessary—for companies to grow again.
"January 6, 2022",Blog Post,"Spotlight - Malaysia: January 6, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-january-6-2022,"Since mid-December 2021, Malaysians across eight states have been victims of flooding caused by a very intense monsoon rain. The situation is ongoing with more rain and high tide expected on the east coast of the country."
"January 6, 2022",Blog Post,"The Latest on Southeast Asia: January 6, 2022",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-january-6-2022,"Nearly one year has passed since the February 1 military coup that overthrew the democratically elected government of Myanmar, and the situation on the ground continues to deteriorate."
"January 6, 2022",Commentary,Macron’s European Moment,https://www.csis.org/analysis/macrons-european-moment,"As France is taking over the rotating presidency of the Council of the European Union, this commentary explores the opportunities and challenges it will face along with the high ambitions President Macron has set for the next six months."
"January 5, 2022",Blog Post,Broadening Venture Capital's Reach to Spur Innovation in the American Heartland,https://www.csis.org/blogs/perspectives-innovation/broadening-venture-capitals-reach-spur-innovation-american-heartland,"Long mythologized as heroes in the United States’ entrepreneur-obsessed culture, venture capitalists play a vital role in identifying and providing advice and funding – from early-stage and expansion through to late-stage and acquisition – for some of the world’s..."
"January 5, 2022",Commentary,Canada’s Carbon Capture Industrial Strategy,https://www.csis.org/analysis/canadas-carbon-capture-industrial-strategy,"Carbon capture, utilization, and storage fits into a broader strategy in Canada to decarbonize electric power and heavy industry."
"January 4, 2022",Commentary,Stuck on the Runway: The Damage to Core U.S. Strategic Interests from an Unwarranted Delay to 5G,https://www.csis.org/analysis/stuck-runway-damage-core-us-strategic-interests-unwarranted-delay-5g,"Last year’s $80 billion FCC auction gave AT&T, Verizon, and others the right to use C-band spectrum for 5G, but the FAA is trying to stop this move to 5G. This commentary explores the history of spectrum allocation and how the administration should regulate its use."
"January 4, 2022",Report,China: The Civil-Military Challenge: (Updated and Expanded) Volume One of a Graphic Net Assessment,https://www.csis.org/analysis/china-civil-military-challenge-updated-and-expanded-volume-one-graphic-net-assessment,"China's integration of its civil and military capabilities will shape its competition with the United States and other states, writes CSIS’s Emeritus Chair in Strategy."
"January 3, 2022",Transcript,A Conversation with Paul Spiegel on the Afghan Healthcare System,https://www.csis.org/analysis/conversation-paul-spiegel-afghan-healthcare-system,Join us for a conversation with Paul Spiegel on the Afghan Health System
"January 3, 2022",Commentary,A Day of Infamy a Year Later ,https://www.csis.org/analysis/day-infamy-year-later,"In this week's column, the Scholl Chair reflects on the January 6 United States Capitol attack. What has remained the same a year later, and what has changed?"
