date,Type,title,url,description
"November 23, 2021",Critical Questions,Guardians of a Space National Guard,https://www.csis.org/analysis/guardians-space-national-guard,"With NASA's Artemis moon landing delayed to no earlier than 2025, will Congress vote to create a separate Space National Guard?"
"November 23, 2021",Commentary,Eyes Everywhere: Intelligence and Strategic Decisionmaking in the Gray Zone,https://www.csis.org/analysis/eyes-everywhere-intelligence-and-strategic-decisionmaking-gray-zone,The United States must improve its ability to counter the kind of “gray zone” tactics favored by China and Russia. A recent CSIS tabletop exercise gave some insight into how Washington can improve its competitive edge.
"November 23, 2021",Commentary,UK-France Defense and Security Relations Need a Reboot,https://www.csis.org/analysis/uk-france-defense-and-security-relations-need-reboot,"After years of Brexit turmoil, UK-France relations have reached a low point after the recent spats over AUKUS and fishing licenses. Paris and London should recall the history and significance of their friendship to help reboot their defense and security relationship."
"November 23, 2021",Blog Post,"Spotlight - Malaysia: November 23, 2021",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-november-23-2021,"On October 4, the state legislative assembly of Melaka in the south of Malaysia was dissolved and the United Malays National Organisation (UMNO)-led government collapsed after four members of the assembly, including two members of UMNO, withdrew their support for the chief..."
"November 22, 2021",Critical Questions,Trade Laws of Nature: Biodiversity Provisions and the AfCFTA,https://www.csis.org/analysis/trade-laws-nature-biodiversity-provisions-and-afcfta,Adding biodiversity provisions to the AfCFTA could help facilitate the responsible trade of biodiversity-based products and boost environmental protection. A new CQ from the Scholl Chair explores.
"November 22, 2021",Newsletter,An Olive's Odyssey,https://www.csis.org/analysis/olives-odyssey,"In Syria’s north-west provinces, a different kind of oil drives the wartime economy—olive oil—as Afrin's olive farmers struggle for economic survival in the midst of the conflict."
"November 22, 2021",Commentary,Where’s the Beef?,https://www.csis.org/analysis/wheres-beef,"In this week's column, the Scholl Chair comments on Commerce Secretary Gina Raimondo and USTR Katherine Tai's new partnerships in the Asia and Indo-Pacific regions."
"November 22, 2021",Commentary,"Haitian Migration: Food Insecurity, Fragility, and a Better Way Forward",https://www.csis.org/analysis/haitian-migration-food-insecurity-fragility-and-better-way-forward,Recent coverage of Haitians arriving at the U.S. border is only a snapshot of a years-long journey in search of safety and food security. U.S. strategy toward Haiti must consider the links between hunger and migration and prioritize food security as a pillar of stability.
"November 22, 2021",Commentary,Prime Minister Modi and Myanmar’s Military Junta,https://www.csis.org/analysis/prime-minister-modi-and-myanmars-military-junta,"Is India’s Prime Minister Narendra Modi a friend or foe of Myanmar’s military junta? Modi has several reasons why he may want to maintain friendly relations with the junta, but siding with the SAC is not without its risks."
"November 22, 2021",Commentary,The End of History in the Middle East,https://www.csis.org/analysis/end-history-middle-east,Dr. Jon Alterman discusses contrasting views of a new kind of authoritarianism in the Middle East.
"November 22, 2021",Report,China: The Growing Military Challenge: Volume Two of a Graphic Net Assessment,https://www.csis.org/analysis/china-growing-military-challenge-volume-two-graphic-net-assessment,"China focuses on key military developments to achieve its strategic goals without a major conflict and without the direct use of military force, writes CSIS’s Emeritus Chair in Strategy."
"November 22, 2021",Transcript,Maritime Security Dialogue: The Aegis Approach with Rear Admiral Tom Druggan,https://www.csis.org/analysis/maritime-security-dialogue-aegis-approach-rear-admiral-tom-druggan,"Join the International Security Program for a Maritime Security Dialogue event featuring Rear Admiral Tom Druggan, Program Executive, Aegis Ballistic Missile Defense, Missile Defense Agency and Dr. Tom Karako."
