date,Type,title,url,description
"April 20, 2022",Newsletter,"The Evening: Russia Tests ICBM, Sanctions Crackdown, C’est La Vie, and More",https://www.csis.org/analysis/evening-russia-tests-icbm-sanctions-crackdown-cest-la-vie-and-more,"This edition of CSIS's nightly newsletter covers Russia Tests ICBM, Sanctions Crackdown, C’est La Vie, and More."
"April 20, 2022",Transcript,Tracking Developments in Counterspace Weapons,https://www.csis.org/analysis/tracking-developments-counterspace-weapons,Please join CSIS's Aerospace Security Project and the Secure World Foundation as they discuss tracking developments in counterspace weapons.
"April 20, 2022",Blog Post,China’s Hukou Reform in 2022: Do They Mean it this Time?,https://www.csis.org/blogs/new-perspectives-asia/chinas-hukou-reform-2022-do-they-mean-it-time-0,"To a casual observer, recent pronouncements from the National Development and Reform Commission (NDRC) may appear to herald a sea change for China’s household registration, or hukou system."
"April 20, 2022",Critical Questions,The Next Wave Is Not a Covid-19 Wave: Debt Sustainability in Developing Countries,https://www.csis.org/analysis/next-wave-not-covid-19-wave-debt-sustainability-developing-countries,Global indebtedness is at record highs. Collaboration and adaptive solutions are required to create inclusive and productive debt structures and relief mechanisms.
"April 20, 2022",Commentary,The Latest Aid Package to Ukraine Is a Major Escalation of Support,https://www.csis.org/analysis/latest-aid-package-ukraine-major-escalation-support,"The recently announced $800 million military aid package to Ukraine escalates support. It contains U.S. weapons for the first time, provides direct training to Ukrainian service members, and acknowledges shipment of Soviet-era weapons. It also implies a long war."
"April 19, 2022",Newsletter,"The Evening: New Phase of War, Climate Safeguards Restored, Emmylou Harris, and More",https://www.csis.org/analysis/evening-new-phase-war-climate-safeguards-restored-emmylou-harris-and-more,"This edition of CSIS's nightly newsletter covers the New Phase of War, Climate Safeguards Restored, Emmylou Harris, and More."
"April 19, 2022",Blog Post,China's Progress Towards a Central Bank Digital Currency,https://www.csis.org/blogs/new-perspectives-asia/chinas-progress-towards-central-bank-digital-currency,"While Beijing has made substantial progress over the past several years in developing a digital renminbi, it still faces many significant challenges preventing widespread use."
"April 19, 2022",Commentary,Technology and the Shifting Balance of Power ,https://www.csis.org/analysis/technology-and-shifting-balance-power,"The relationship between technology and power is not static. Research and innovation are now international rather than national, and national power sits uneasily on top of these integrative trends. This commentary explores how innovation impacts the balance of power among..."
"April 19, 2022",Commentary,Keeping Chad’s Transition on Track ,https://www.csis.org/analysis/keeping-chads-transition-track,How can the United States and the international community support Chad’s transition to democracy? Mvemba Phezo Dizolele and Anastasia Strouboulis reflect on the past year of junta-led transitional rule and outline steps toward getting democratization right.
"April 18, 2022",Newsletter,"The Evening: Donbas Attacked, Covid Mandate Thrown Out, Wrecking Ball, and More",https://www.csis.org/analysis/evening-donbas-attacked-covid-mandate-thrown-out-wrecking-ball-and-more,"This edition of CSIS's nightly newsletter covers Donbas Attacked, Covid Mandate Thrown Out, Wrecking Ball, and More."
"April 18, 2022",Transcript,U.S. Power and Influence in the Middle East: Part Seven,https://www.csis.org/analysis/us-power-and-influence-middle-east-part-seven,Jon concludes the 7-part miniseries by looking at the role that the Middle East should play in U.S. global strategy.
"April 18, 2022",Commentary,Conference Games,https://www.csis.org/analysis/conference-games,"This week, the Scholl Chair discusses a Congressional rarity—an actual House-Senate conference on legislation, in this case, the competing versions of China legislation."
