date,Type,title,url,description
"May 10, 2022",Commentary,Sizing Up: Growing Fast Food Consumption in Urban Africa,https://www.csis.org/analysis/sizing-growing-fast-food-consumption-urban-africa,"What is the relationship between urbanization, fast food, and food security in Africa? CSIS's Mvemba Dizolele and Emmy Simmons talk to sustainable development lecturer James Boafo to discuss how fast food consumption is shaping the future of African cities."
"May 10, 2022",Commentary,Putin’s Invasion Was Immoral but Not Irrational,https://www.csis.org/analysis/putins-invasion-was-immoral-not-irrational,"Many experts have characterized Putin's decision to invade Ukraine as irrational and doomed to fail. However, considering what was known before the invasion, Putin's decision was rational, though risky. To avoid future surprises, analysts need to learn from that."
"May 10, 2022",Transcript,Land Power on the Asia Chessboard: USARPAC Commander General Charles Flynn ,https://www.csis.org/analysis/land-power-asia-chessboard-usarpac-commander-general-charles-flynn,"Mike is joined by General Charles Flynn, Commanding General of U.S. Army Pacific, to discuss the role of the Army in the Indo-Pacific."
"May 10, 2022",Blog Post,Towards the Department of Commerce and Innovation: The 2022-2026 Strategic Plan ,https://www.csis.org/blogs/perspectives-innovation/towards-department-commerce-and-innovation-2022-2026-strategic-plan,"The rapid pace of technological change, rise of advanced research, innovation, and manufacturing capabilities around the world, and increasing geopolitical instability have led to calls for the U.S. to develop a strategic plan to maintain its global competitiveness."
"May 10, 2022",Critical Questions,European Union Prepares to Ban Russian Oil ,https://www.csis.org/analysis/european-union-prepares-ban-russian-oil,"The European Union is debating an embargo on Russian crude and petroleum products, as well as restrictions on shipping of Russian oil. If approved, the embargo will likely force Russia to shut in some production, tightening the oil market and driving up prices."
"May 9, 2022",Newsletter,"The Evening: Defiant Putin, Marcos Jr., U2 in Ukraine, and More",https://www.csis.org/analysis/evening-defiant-putin-marcos-jr-u2-ukraine-and-more,"This edition of CSIS's nightly newsletter covers the Defiant Putin, Marcos Jr., U2 in Ukraine, and More."
"May 9, 2022",Commentary,The Return of the Marcoses and the U.S.-Philippines Alliance,https://www.csis.org/analysis/return-marcoses-and-us-philippines-alliance,"Thirty-six years after the People Power Revolution, the Philippines has elected Ferdinand “Bongbong” Marcos Jr. president."
"May 9, 2022",Blog Post,Paul Triolo: A Career Tracking China’s High-Tech Drive ,https://www.csis.org/blogs/trustee-china-hand/paul-triolo-career-tracking-chinas-high-tech-drive,This month the Trustee Chair welcomes Paul Triolo to our team as a non-resident senior associate.
"May 9, 2022",Blog Post,"Spotlight - Cambodia: May 9, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-cambodia-may-9-2022,The Cambodian People's Party's heavy-handed response to the Candlelight Party has betrayed the ruling party’s evident concern about people’s waning patience with Hun Sen and the status quo.
"May 9, 2022",Commentary,Peeking out of the Closet,https://www.csis.org/analysis/peeking-out-closet,"This week, the Scholl Chair takes a closer look at what’s still peeking out of the Biden administration’s closet: trade policy for U.S. workers and the middle class."
"May 9, 2022",Report,NATO and the South after Ukraine,https://www.csis.org/analysis/nato-and-south-after-ukraine,"While the alliance is adapting to the immediate threat posed by Russia, NATO should not neglect its southern neighborhood which remains fraught with growing vulnerabilities and is not impervious to the broader strategic competition with Moscow and Beijing."
"May 9, 2022",Report,On the Horizon Vol. 4: A Collection of Papers from the Next Generation of Nuclear Professionals,https://www.csis.org/analysis/horizon-vol-4-collection-papers-next-generation-nuclear-professionals,"The authors featured in this publication were members of The Project on Nuclear Issues’ (PONI) 2021 Nuclear Scholars Class. The PONI Nuclear Scholars Initiative is a select group of rising next-gen voices, comprised of graduate students and young professionals."
