date,Type,title,url,description
"November 1, 2021",Newsletter,ISP Brief October 2021,https://www.csis.org/analysis/isp-brief-october-2021,"It's my pleasure to send you the October 2021 edition of the ISP Brief, the monthly newsletter of the CSIS International Security Program."
"October 29, 2021",Transcript,Next Steps in Critical Infrastructure Protection: Challenges for CISA and Congress,https://www.csis.org/analysis/next-steps-critical-infrastructure-protection-challenges-cisa-and-congress,"CSIS hosts a discussion on how to best enhance cybersecurity for critical infrastructure with Jen Easterly, director of the Cybersecurity and Infrastructure Security Agency (CISA), and Representative John Katko of New York's 24th district."
"October 29, 2021",Newsletter,"Global Economics Monthly, October 2021",https://www.csis.org/analysis/global-economics-monthly-october-2021,"We are pleased to share the October 2021 issue of the Global Economics Monthly (GEM), the newsletter of the CSIS Economics Program."
"October 29, 2021",Commentary,G20 Is Not up to Today’s Policy Challenges,https://www.csis.org/analysis/g20-not-todays-policy-challenges,"CSIS senior adviser Mark Sobel discusses the upcoming G20 Rome summit, which he predicts will be workmanlike, professional, and unexciting, but not up to today's challenges."
"October 29, 2021",Commentary,Short Markets and Long Transitions,https://www.csis.org/analysis/short-markets-and-long-transitions,High energy prices offer a warning to negotiators at Glasgow: an energy transition that moves too quickly could burn itself out.
"October 29, 2021",Transcript,Securing the Energy Transition,https://www.csis.org/analysis/securing-energy-transition,"You are cordially invited to a conversation with Amos Hochstein, Senior Advisor for Global Energy Security at the U.S. Department of State, on energy security and the global energy transition."
"October 29, 2021",Transcript,Just Transitions in Coal Dependent Communities,https://www.csis.org/analysis/just-transitions-coal-dependent-communities,"The Just Transitions Initiative presents its forthcoming report: ""Understanding Just Transitions in Coal-Dependent Communities: Case Studies from Mpumalanga, South Africa, and Jharkhand, India."""
"October 29, 2021",Commentary,"Population, Climate, and Conflict: New Data Point to Greater Challenges Ahead",https://www.csis.org/analysis/population-climate-and-conflict-new-data-point-greater-challenges-ahead,"What does climate change-induced migration really look like? A perfect storm of population pressures, environmental degradation, and poor governance. Here’s why the COP26 agenda will be incomplete without considering all three."
"October 29, 2021",Newsletter,Korea-US Economic Alliance and Tasks To Be Advanced After the Moon Jae-in Administration,https://www.csis.org/analysis/korea-us-economic-alliance-and-tasks-be-advanced-after-moon-jae-administration,"On Friday, October 29, CSIS and the Smart Women, Smart Power Initiative hosted a private, off-the-record roundtable with Minister Park Young-sun on the “Korea-US Economic Alliance and Tasks After the Moon Jae-in Administration.” Below is a script of her introductory remarks."
"October 29, 2021",Commentary,The Bicentennial Framework for Security Cooperation: New Approach or Shuffling the Pillars of Mérida?,https://www.csis.org/analysis/bicentennial-framework-security-cooperation-new-approach-or-shuffling-pillars-m%C3%A9rida,"As the Mexican–U.S. Bicentennial Framework begins to take shape, both countries must take into consideration the successes and failures of the Mérida Initiative as they establish a stronger collaboration on security matters."
"October 28, 2021",Blog Post,"The Latest on Southeast Asia: October 28, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-october-28-2021,"This year’s virtual ASEAN Summit and related meetings took place from October 26 to 28. Heads of state and government, including President Joe Biden, took part in the discussions. But one country was not represented: Myanmar."
"October 28, 2021",Transcript,A Conversation with Chris Inglis and Anne Neuberger,https://www.csis.org/analysis/conversation-chris-inglis-and-anne-neuberger,Join CSIS for a conversation with Anne Neuberger and Chris Inglis on opportunities to advance U.S. cybersecurity.
