date,Type,title,url,description
"March 29, 2022",Transcript,U.S. Power and Influence in the Middle East: Part Four,https://www.csis.org/analysis/us-power-and-influence-middle-east-part-four,"Jon looks at how the United States has used diplomacy in the Middle East, and how U.S. policymakers think about diplomatic tools."
"March 29, 2022",Report,The Two Technospheres,https://www.csis.org/analysis/two-technospheres,"The formation of two technospheres, one Chinese-led and one Western-led, creates cybersecurity concerns. This report from the Multilateral Cybersecurity Action Committee focuses on these growing cybersecurity implications of the Western-Chinese technology decoupling."
"March 28, 2022",Commentary,China Unveils its First Long-Term Hydrogen Plan,https://www.csis.org/analysis/china-unveils-its-first-long-term-hydrogen-plan,"China has released its first-ever long-term plan for hydrogen. While the plan provides key insights into China’s vision and plans for hydrogen development, it also raises several questions that affect the course of global hydrogen industry development."
"March 28, 2022",Commentary,Hyperventilating ,https://www.csis.org/analysis/hyperventilating,"This week, the Scholl Chair examines serious cases of overreaction on trade issues; the world is not coming to an end, at least not yet."
"March 28, 2022",Newsletter,Dental Freelancers ,https://www.csis.org/analysis/dental-freelancers,"Some find going to the dentist traumatic. In Morocco, it may be more so because the dentist may turn out never to have gone to dental school at all."
"March 28, 2022",Commentary,Saint Javelin of Limited Supply,https://www.csis.org/analysis/saint-javelin-limited-supply,Ukraine is proving the value of precision-guided weapons. It is also demonstrating the mismatch between how slowly militaries acquire those weapons and how quickly they are used. The United States should work with its allies now to address the gap.
"March 28, 2022",Commentary,Who Needs Oil When You Have Land?,https://www.csis.org/analysis/who-needs-oil-when-you-have-land,Dr. Jon Alterman discusses how Dubai built wealth with real estate and how other countries in the region are trying to copy the model.
"March 25, 2022",Transcript,Blue Squares on the Chessboard: The History and Geopolitics of the Pacific Islands,https://www.csis.org/analysis/blue-squares-chessboard-history-and-geopolitics-pacific-islands,"This week, Mike discusses the dynamic geopolitics of the Pacific Islands with Georgetown University Professor Patricia O’Brien."
"March 25, 2022",Commentary,Sanctions Drive Russian Oil into the Shadows,https://www.csis.org/analysis/sanctions-drive-russian-oil-shadows,"Sanctions may have knocked out 2 to 3 million b/d of Russian oil, but export flows are shifting. Some of Russia’s oil will be redirected or “go dark.” The pressure for full sanctions on Russian energy exports is likely to grow, perhaps in a phased-in process."
"March 25, 2022",Commentary,The Joint Expeditionary Force: Global Britain in Northern Europe?,https://www.csis.org/analysis/joint-expeditionary-force-global-britain-northern-europe,Last week leaders of the Joint Expeditionary Force (JEF) met in London to discuss their support to Ukraine. What is the JEF and how does it fit into the architecture of European security? What does it say about Prime Minister Boris Johnson’s flagship Global Britain agenda?
"March 25, 2022",Commentary,"The New Arms Race: Sanctions, Export Control Policy, and China",https://www.csis.org/analysis/new-arms-race-sanctions-export-control-policy-and-china,The “tit for tat” nature of export controls and sanctions between the United States and China risks undermining the effectiveness of export controls and leaves Washington policymakers with limited options.
"March 25, 2022",Commentary,"In Johor Election's Wake, Malaysian Politics Stay Turbulent",https://www.csis.org/analysis/johor-elections-wake-malaysian-politics-stay-turbulent,"In Malaysia, the recent state election in Johor has given the upper hand to the former ruling coalition, Barisan Nasional (BN), led by the Malay nationalist party UMNO, setting the stage for the latest plots and plans in Malaysian politics."
