date,Type,title,url,description
"December 3, 2021",Report,"“Wars” of Influence: Expanding U.S. Unclassified Intelligence Reports on China, Russia, Iran, and North Korea and Investing in Other Major U.S. Official National Security Reports",https://www.csis.org/analysis/wars-influence-expanding-us-unclassified-intelligence-reports-china-russia-iran-and-north,"U.S. unclassified intelligence reporting is a powerful tool in the ""war"" of influence against U.S. competitors, writes CSIS’s Emeritus Chair in Strategy."
"December 3, 2021",Transcript,AUKUS and Changing Dynamics in the Indo-Pacific,https://www.csis.org/analysis/aukus-and-changing-dynamics-indo-pacific,"Mike unpacks recent developments in the U.S.-Australia alliance, including the AUKUS agreement, with Rory Medcalf, professor and head of the National Security College at Australia National University."
"December 2, 2021",Newsletter,"The Evening: Biden Omicron Plan, U.S.-South Korea Wartime Plan Update, You Should Be Dancing, and More",https://www.csis.org/analysis/evening-biden-omicron-plan-us-south-korea-wartime-plan-update-you-should-be-dancing-and,"This edition of CSIS's nightly newsletter covers the Biden Omicron Plan, U.S.-South Korea Wartime Plan Update, You Should Be Dancing, and More."
"December 2, 2021",Critical Questions,2021 Defense Acquisition Trends: Topline DoD Trends after a Half Decade of Growth,https://www.csis.org/analysis/2021-defense-acquisition-trends-topline-dod-trends-after-half-decade-growth,"Defense contract obligations grew by 8 percent in FY 2020, driven by spending on products manufactured by the Big Five defense contractors. On the cusp of a new National Security Strategy, this piece explores how a half-decade of growth has changed defense acquisition."
"December 2, 2021",Transcript,Launch of the U.N. Global Humanitarian Overview 2022,https://www.csis.org/analysis/launch-un-global-humanitarian-overview-2022,"CSIS, USAID, and OCHA co-host the DC launch of the Global Humanitarian Overview 2022."
"December 2, 2021",Commentary,Germany’s Offshore Wind Industrial Strategy,https://www.csis.org/analysis/germanys-offshore-wind-industrial-strategy,Germany has ambitious goals for offshore wind deployment to help meet climate and energy priorities. The country hopes to build 30 gigawatts by 2030 by offering more areas for development and allowing offshore green hydrogen production.
"December 1, 2021",Newsletter,"The Evening: First Omicron U.S. Case, Russia Expels U.S. Diplomats, Hanukkah Sessions, and More",https://www.csis.org/analysis/evening-first-omicron-us-case-russia-expels-us-diplomats-hanukkah-sessions-and-more,"This edition of CSIS's nightly newsletter covers the First Omicron U.S. Case, Russia Expels U.S. Diplomats, Hanukkah Sessions, and More."
"December 1, 2021",Blog Post,India must address the gambling regulation vacuum head-on,https://www.csis.org/blogs/new-perspectives-asia/india-must-address-gambling-regulation-vacuum-head,The Indian central and state governments must work together to liberalize the gambling sector.
"December 1, 2021",Report,Advancing U.S.-China Health Security Cooperation in an Era of Strategic Competition,https://www.csis.org/analysis/advancing-us-china-health-security-cooperation-era-strategic-competition,"Although the United States and China have entered a period of strategic competition, bilateral cooperation on health security is of paramount importance. This report lays out six concrete, actionable streams for collaboration. Time is of the essence."
"December 1, 2021",Commentary,The U.S. Solar Industry Strategy,https://www.csis.org/analysis/us-solar-industry-strategy,"The United States has no dedicated strategy for its solar industry; however, the Biden administration has made clean energy manufacturing a priority and is investing heavily in research & development."
"December 1, 2021",Report,Digitizing Export Controls: A Trade Compliance Technology Stack?,https://www.csis.org/analysis/digitizing-export-controls-trade-compliance-technology-stack,"The adoption of a new technology stack offers the private sector and government the opportunity to increase the number of sensitive exports, enhance short- and long-term security, and digitize the export control regime, although its adoption is not without risks."
"November 30, 2021",Newsletter,"The Evening: Omicron Updates, Fed on Inflation, Casino Queen, and More",https://www.csis.org/analysis/evening-omicron-updates-fed-inflation-casino-queen-and-more,"This edition of CSIS's nightly newsletter covers the Omicron Updates, Fed on Inflation, Casino Queen, and More."
