date,Type,title,url,description
"August 17, 2021",Transcript,"Rethinking Homeland Defense: Global Integration, Domain Awareness, Information Dominance and Decision Superiority",https://www.csis.org/analysis/rethinking-homeland-defense-global-integration-domain-awareness-information-dominance-and,"The CSIS Missile Defense Project is pleased to welcome General Glen D. VanHerck, Commander of NORAD and USNORTHCOM, to discuss his approach to rapidly developing and fielding capabilities for the defense of North America."
"August 17, 2021",Commentary,The Taliban Takeover: Plan Now for the Next Crisis in Afghanistan,https://www.csis.org/analysis/taliban-takeover-plan-now-next-crisis-afghanistan,"The United States must now face the current reality in dealing with the Taliban's rule over Afghanistan, writes CSIS’s Burke Chair in Strategy."
"August 17, 2021",Blog Post,Strengthening India’s Cyber Infrastructure,https://www.csis.org/blogs/new-perspectives-asia/strengthening-indias-cyber-infrastructure,"Globally and throughout India, cyber-attacks have increased creating concerns about the safety of Indian data targets.  As the use of technology spreads, India must ensure awareness of cyber-attacks to minimize any future damage."
"August 17, 2021",Report,The Reasons for the Collapse of Afghan Forces,https://www.csis.org/analysis/reasons-collapse-afghan-forces,"The sudden catalytic collapse of the Afghan government and military forces can be attributed to Afghan and U.S. mistakes made long before the current U.S. withdrawal, writes CSIS’s Burke Chair in Strategy."
"August 17, 2021",Commentary,South America’s Lithium Triangle: Opportunities for the Biden Administration,https://www.csis.org/analysis/south-americas-lithium-triangle-opportunities-biden-administration,"The importance of lithium to the development of clean energy and thus combating climate change means the Biden administration should develop a plan for collaborating with Argentina, Bolivia, and Chile."
"August 16, 2021",Commentary,Breaking Up Is Hard to Do,https://www.csis.org/analysis/breaking-hard-do,"This week, the Scholl Chair discusses Scottish independence. What are the most pressing trade and economic issues to consider?"
"August 16, 2021",Commentary,Satellite Images Capture Afghan Civilians Flocking to Kabul’s International Airport,https://www.csis.org/analysis/satellite-images-capture-afghan-civilians-flocking-kabuls-international-airport,"Commercial satellite imagery captured on August 16, 2021, shows panicked crowds near the entrance, on the tarmac, and along the runway of Kabul’s international airport."
"August 16, 2021",Critical Questions,The Case for Expediting Special Immigrant Visas amid a Transition of Power in Afghanistan,https://www.csis.org/analysis/case-expediting-special-immigrant-visas-amid-transition-power-afghanistan,"The United States has relied heavily on the assistance of Afghans for its military, diplomatic, and development efforts in the region. The United States should ask how it can support its allies in a destabilizing context through expediting the SIV process."
"August 13, 2021",Transcript,"Mexico, A Complement or an Inhibitor of North American Competitiveness?",https://www.csis.org/analysis/mexico-complement-or-inhibitor-north-american-competitiveness,Mariana Campero speaks with General David Petraeus about Mexico's potential to enhance the United States' competitiveness as it relocates supply chains closer to home and competes against China.
"August 12, 2021",Blog Post,The Gender Gap in China’s Belt and Road,https://www.csis.org/blogs/new-perspectives-asia/gender-gap-chinas-belt-and-road,"When Chinese leader Xi Jinping announced the Belt and Road Initiative (BRI), he promised to “promote common development and prosperity so as to bring benefits to our people.” But nearly eight years later, the “people” that have benefited most from the BRI are..."
"August 12, 2021",Critical Questions,The Biden-Harris Strategy on the Root Causes of Migration (and Fragility) in Central America,https://www.csis.org/analysis/biden-harris-strategy-root-causes-migration-and-fragility-central-america,The Biden-Harris administration’s strategy to address the root causes of migration from Central America is an ambitious plan to create tailored and coordinated solutions to the structural fragility at the root of irregular migration from the region.
"August 12, 2021",Commentary,The United States Needs a Solar Manufacturing Strategy,https://www.csis.org/analysis/united-states-needs-solar-manufacturing-strategy,"Solar output could grow sixfold by 2030 and sixteenfold by 2040. China has built a commanding position in the industry, creating moral, economic, and technological problems for the United States. The United States needs a way out and needs it soon. "
