date,Type,title,url,description
"September 15, 2021",Critical Questions,U.S. Policy on Remittances to Cuba: What Are Some Viable Options?,https://www.csis.org/analysis/us-policy-remittances-cuba-what-are-some-viable-options,"Restrictive U.S. policies on remittances to Cuba, coupled with corruption in the country, have halted essential flows of remittances to Cuban citizens."
"September 15, 2021",Interactive,Strategic Cooperation in Development Finance,https://reconasia.csis.org/strategic-cooperation-in-development-finance/,"As the U.S. and its allies strengthen their DFIs, they must strike a balance between fostering their domestic competitiveness, advancing geopolitical goals, and promoting growth in developing countries."
"September 15, 2021",Report,Five Opportunities for the U.S.-Australia Alliance to Lead,https://www.csis.org/analysis/five-opportunities-us-australia-alliance-lead,"The U.S.-Australia alliance has demonstrated strength and utility. Now in its 70th year, leaders should leverage the alliance to prepare for today’s challenges and tomorrow’s threats."
"September 15, 2021",Commentary,What Does the Future Hold for U.S.-Ukraine Relations?,https://www.csis.org/analysis/what-does-future-hold-us-ukraine-relations,"Ukrainian president Volodymyr Zelensky’s White House visit yielded an expansive road map for cooperation with the United States. With officials reconvening this fall to draft an updated Charter on Strategic Partnership, what should be the focus of U.S.-Ukraine relations?"
"September 15, 2021",Report,Implications of the Digital Markets Act for Transatlantic Cooperation,https://www.csis.org/analysis/implications-digital-markets-act-transatlantic-cooperation,"Europe’s success in assuming the role of global standards-setter in the area of privacy has energized Brussels, but the DMA threatens to impose heavy-handed antitrust measures and to levy punitive fines on large U.S. firms, while leaving other countries’ firms untouched."
"September 15, 2021",Commentary,What’s Next? Honoring the Promises to U.S. Allies in Afghanistan Post-withdrawal ,https://www.csis.org/analysis/whats-next-honoring-promises-us-allies-afghanistan-post-withdrawal,"There is an extraordinary amount of work to be done to save thousands of Afghan lives, and time is of the essence."
"September 14, 2021",Transcript,Supply Chain Resilience: Opportunities for U.S.-Korea Cooperation,https://www.csis.org/analysis/supply-chain-resilience-opportunities-us-korea-cooperation,Please join the CSIS Economics Program for a discussion of the Biden administration’s 100-day supply chain review and the opportunities for cooperation between the United States and Republic of Korea to develop more resilient supply chains for semiconductors and batteries.
"September 14, 2021",Report,The Afghanistan Archives: Key Metrics from 2002-2019,https://www.csis.org/analysis/afghanistan-archives-key-metrics-2002-2019,"The end of the U.S. presence in Afghanistan is a prime reason for an objective and detailed effort to examine the civil and military lessons that have emerged from the entire history of the war, writes CSIS's Emeritus Chair in Strategy."
"September 14, 2021",Report,Russia and the Technological Race in an Era of Great Power Competition,https://www.csis.org/analysis/russia-and-technological-race-era-great-power-competition,"This paper argues that Kremlin views technological innovation as a capability of a great power, which will not only help the leadership achieve its strategic goals but also allow the regime to increase control over Russian society."
"September 14, 2021",Report,Strengthening Russia’s Nuclear Forces in the Arctic: The Case of the Kinzhal Missile,https://www.csis.org/analysis/strengthening-russias-nuclear-forces-arctic-case-kinzhal-missile,"This report explores the role of Russia's new capability, the Kh-47M2 Kinzhal nuclear-capable air-launched ballistic missile, in Russia’s military forces in the Arctic."
"September 14, 2021",Commentary,The Biden-Harris Administration Should Engage Ecuador,https://www.csis.org/analysis/biden-harris-administration-should-engage-ecuador,"While Ecuador’s challenges should not be understated, President Lasso’s success in the first 100 days augurs well for the country. The United States ought to engage with the Lasso administration before the opportunity passes."
"September 13, 2021",Newsletter,"The Evening: Afghan Aid, Taliban Seek Recognition, You Wreck Me and More",https://www.csis.org/analysis/evening-afghan-aid-taliban-seek-recognition-you-wreck-me-and-more,"This edition of CSIS's nightly newsletter covers Afghan Aid, Taliban Seek Recognition, You Wreck Me and More."
