date,Type,title,url,description
"November 12, 2021",Transcript,"Dr. Richard Brennan, WHO Emergency Operations: The “Delicate Dance” with the Taliban",https://www.csis.org/analysis/dr-richard-brennan-who-emergency-operations-delicate-dance-taliban,"Dr. Richard Brennan, WHO Emergency Operations, sat down this week with Steve and Professor Leonard Rubenstein, Johns Hopkins Bloomberg School of Public Health."
"November 12, 2021",Commentary,The United States’ Offshore Wind Industrial Strategy,https://www.csis.org/analysis/united-states-offshore-wind-industrial-strategy,"The United States is looking to build a domestic offshore wind industry to produce zero-carbon power and create new economic opportunity. The country hopes to build 30 gigawatts by 2030 and create 44,000 jobs in a domestic supply chain."
"November 12, 2021",Interactive,"Nervous Energy: China Targets New Indonesian, Malaysian Drilling",https://amti.csis.org/nervous-energy-china-targets-new-indonesian-malaysian-drilling/,"Over the past four months, China has sent coastguard, maritime militia, and survey ships to contest new Indonesian and Malaysian drilling in the South China Sea. Satellite imagery and AIS data reveal a series of close encounters in an ongoing standoff."
"November 12, 2021",Commentary,Can You Drive a Stake through the Heart of Spyware?,https://www.csis.org/analysis/can-you-drive-stake-through-heart-spyware,The demand for spyware continues to grow as networked digital technologies are incorporated into human life. This commentary explores what is needed to thwart the use of spyware.
"November 12, 2021",Report,Adapting Covid-19 Innovations to Accelerate Progress toward Meeting Global Tuberculosis Goals,https://www.csis.org/analysis/adapting-covid-19-innovations-accelerate-progress-toward-meeting-global-tuberculosis-goals,"In a new issue brief from the CSIS GHPC, Senior Fellow and Director of Immunizations and Health Systems Resilience Katherine E. Bliss examines the impact of the Covid-19 pandemic on meeting global TB goals and the innovations that may accelerate progress toward ending TB."
"November 12, 2021",Blog Post,"Spotlight - Malaysia: November 12, 2021",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-november-12-2021,"The successful trans woman entrepreneur Nur Sajat, hunted by the Malaysian police since January and harassed for several years, has finally reached Australia where she obtained asylum last month."
"November 12, 2021",Blog Post,"The Latest on Southeast Asia: November 12, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-november-12-2021,"The 26th UN Climate Change Conference, or COP26, kicked off in Glasgow on October 31. Most of the world leaders have come and gone, but the delegates at the conference will continue their effort to build on the Paris Climate Accord until the summit ends today."
"November 10, 2021",Commentary,Why Won’t Major Coal-Dependent Countries Sign on to a Coal Phaseout Deal?,https://www.csis.org/analysis/why-wont-major-coal-dependent-countries-sign-coal-phaseout-deal,"At COP26 in Glasgow, coal phaseout has been extensively discussed. Although 46 countries have signed on to a coal phaseout pledge, major coal producers and consumers such as China, India, and Australia are not on board due to domestic energy and socioeconomic imperatives."
"November 10, 2021",Report,Europe's High-End Military Challenges: The Future of European Capabilities and Missions,https://www.csis.org/analysis/europes-high-end-military-challenges-future-european-capabilities-and-missions,"This joint report from CSIS’s International Security Program and Europe, Russia, and Eurasia program examines the evolution of European military capabilities over the next decade and the types of missions states will be able (and unable) to perform by 2030."
"November 10, 2021",Critical Questions,Food Insecurity among Veterans: Who Is at Risk and How to Respond,https://www.csis.org/analysis/food-insecurity-among-veterans-who-risk-and-how-respond,"Existing policies and programs are no longer sufficient to support today’s veteran population, and many veterans are going hungry. Policymakers can develop data-driven solutions to better address food insecurity for those at highest risk in the veteran community."
"November 9, 2021",Newsletter,"The Evening: Boosters, Migrant Crisis at Polish Border, Crescent City, and More",https://www.csis.org/analysis/evening-boosters-migrant-crisis-polish-border-crescent-city-and-more,"This edition of CSIS's nightly newsletter covers Boosters, Migrant Crisis at Polish Border, Crescent City, and More."
"November 9, 2021",Commentary,Biden Administration Should Preserve Strong Patent Protection for Standardized Technology,https://www.csis.org/analysis/biden-administration-should-preserve-strong-patent-protection-standardized-technology,"It’s fine to revisit policies, but we must be careful about tinkering with the most powerful engine for our nation’s innovation economy: the U.S. patent system."
