date,Type,title,url,description
"January 24, 2022",Newsletter,"The Evening: Ukraine, Omicron, New Speedway Boogie, and More",https://www.csis.org/analysis/evening-ukraine-omicron-new-speedway-boogie-and-more,"This edition of CSIS's nightly newsletter covers Teen Booster Authorized, Ukraine Call, Stairway to Heaven, and More."
"January 24, 2022",Blog Post,"Two Years In, How Does the STAR Market Measure Up?",https://www.csis.org/blogs/trustee-china-hand/two-years-how-does-star-market-measure,"It’s been over two years since the launching of China's version of NASDAQ, the Shanghai Stock Exchange’s Science and Technology Innovation Board, known as the STAR market."
"January 21, 2022",Transcript,CSIS Australia Chair Launch Event,https://www.csis.org/analysis/csis-australia-chair-launch-event,Please join CSIS for an event celebrating the launch of the inaugural Australia Chair program.
"January 21, 2022",Report,Integrated Arms Control in an Era of Strategic Competition,https://www.csis.org/analysis/integrated-arms-control-era-strategic-competition,"Arms control remains an essential partner of deterrence and strategic stability. The competitive security environment, rise of disruptive technologies, and limited resources call for recoupling arms control with deterrence to address integrated, cross-domain threats today."
"January 21, 2022",Interactive,Dredgers Spotted at Cambodia’s Ream Naval Base,https://amti.csis.org/dredgers-spotted-at-cambodias-ream-naval-base/,"Dredgers have been spotted at Cambodia’s Ream Naval Base in satellite imagery and government-released photos. A deep-water port would make Ream far more useful to both Cambodian and, potentially, Chinese navies."
"January 21, 2022",Commentary,Can European Energy Cope with a Conflict in Ukraine?,https://www.csis.org/analysis/can-european-energy-cope-conflict-ukraine,"Ukraine used to be the main corridor for delivering Russian gas to Europe; it is no longer that, though it remains significant for certain countries. This is the backdrop for thinking about what a conflict in Ukraine could mean for European energy security."
"January 20, 2022",Transcript,Maritime Security Dialogue: FIFTH Fleet Mission and Operations Update,https://www.csis.org/analysis/maritime-security-dialogue-fifth-fleet-mission-and-operations-update,"Join CSIS and the U.S. Naval Institute for a Maritime Security Dialogue event featuring Vice Admiral Brad Cooper, Commander, United States Naval Forces, Central Command/Commander, FIFTH Fleet and Commander, Combined Maritime Forces on Friday, January 14, 2022 at 10 a.m. ET."
"January 20, 2022",Report,Regional Competition and the Future of Russia-Turkey Relations,https://www.csis.org/analysis/regional-competition-and-future-russia-turkey-relations,This report analyzes the nature of Russo-Turkish regional competition and the future of relations between the two countries.
"January 20, 2022",Commentary,What to Watch in Sub-Saharan Africa in 2022,https://www.csis.org/analysis/what-watch-sub-saharan-africa-2022,The CSIS Africa Program previews some of the top stories and trends in the region for 2022.
"January 20, 2022",Blog Post,"Spotlight - Malaysia: January 20, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-january-20-2022,"Another corruption scandal emerged in Malaysia over the holidays, highlighting the difficulty successive governments have had in putting an end to systematic abuse of power."
"January 20, 2022",Blog Post,"Spotlight - Cambodia: January 20, 2022",https://www.csis.org/blogs/latest-southeast-asia/spotlight-cambodia-january-20-2022,"Fifteen months after Cambodian prime minister Hun Sen and Chinese foreign minister Wang Yi put pen to paper in Phnom Penh, agreeing to the Cambodia-China Free Trade Agreement (FTA), the pact finally took effect on January 1, 2022."
"January 20, 2022",Blog Post,"The Latest on Southeast Asia: January 20, 2022",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-january-20-2022,"After a slow start, the Biden administration has begun to secure confirmation of some top diplomatic appointees for Southeast Asia. Several important posts, however, remain not only vacant but without any nominee."
