date,Type,title,url,description
"October 18, 2021",Commentary,"Lead, Follow, or Get out of the Way",https://www.csis.org/analysis/lead-follow-or-get-out-way,"This week, the Scholl Chair reflects on Ambassador Katherine Tai's remarks on the World Trade Organization (WTO) in Geneva. What comes next for the United States' role at the WTO?"
"October 18, 2021",Transcript, Beyond Security: South Korea’s Soft Power and the Future of the U.S.-ROK Alliance in a Post-Pandemic World,https://www.csis.org/analysis/beyond-security-south-koreas-soft-power-and-future-us-rok-alliance-post-pandemic-world,"Please join the CSIS Korea Chair for a special event looking at how South Korea can enhance and leverage its soft power in fields such as K-pop, soap operas, movies, video games, contemporary art, sports, education, business, and technology."
"October 15, 2021",Commentary,UN Health and Labor Organizations Rank North Korea Worst on Work-Related Disease and Injury,https://www.csis.org/analysis/un-health-and-labor-organizations-rank-north-korea-worst-work-related-disease-and-injury,Robert King unpacked data from the WHO/ILO report on work-related burden of disease and injury from 2000 to 2016 to see how North Korea compared with other UN member nations and found that North Korea is failing to provide for the welfare and well-being of its citizens.
"October 15, 2021",Commentary,Careful Connectivity: Responding to China’s AV Drive ,https://www.csis.org/analysis/careful-connectivity-responding-chinas-av-drive,"The United States and its allies should use their place in the AV ecosystem to maintain their dominance over Chinese competitors, while simultaneously reducing the risks that come from being interconnected."
"October 15, 2021",Report,Toward CPTPP 2.0,https://www.csis.org/analysis/toward-cptpp-20,"In the final installment of a five-part series, Kati Suominen assesses the future of the CPTPP. What comes next for current and prospective members, the United States, and the World Trade Organization?"
"October 15, 2021",Commentary,"China, Asia, and the Changing Strategic Importance of the Gulf and MENA Region",https://www.csis.org/analysis/china-asia-and-changing-strategic-importance-gulf-and-mena-region,"The U.S. approach to competing with China must go beyond the military dimension and address the competition for global influence in the civil and economic dimensions, including the future of energy, writes CSIS’s Emeritus Chair in Strategy."
"October 15, 2021",Report,Iran’s Evolving Nuclear Program and Implications for U.S. Policy,https://www.csis.org/analysis/irans-evolving-nuclear-program-and-implications-us-policy,Iran’s nuclear program isn’t what it used to be. Here's why that matters for efforts to salvage the JCPOA and any “Plan B.”
"October 15, 2021",Report,China and SMEs in Sub-Saharan Africa: A Window of Opportunity for the United States ,https://www.csis.org/analysis/china-and-smes-sub-saharan-africa-window-opportunity-united-states,"Chinese presence in sub-Saharan Africa has increased but has failed to support SMEs. The United States has an opportunity to provide an alternative to the Chinese model by building relationships with SMEs and providing standards, knowledge, and technology transfers."
"October 15, 2021",Transcript,Allied Infrastructure Strategy in the Indo-Pacific ,https://www.csis.org/analysis/allied-infrastructure-strategy-indo-pacific,"Join CSIS for a discussion with senior officials from the United States, Japan, Australia, and OECD on efforts to mobilize infrastructure investment and expand availability of high-standard projects."
"October 14, 2021",Newsletter,"The Evening: Moderna Booster Recommended, Beirut Clashes, Stay With Me, and More",https://www.csis.org/analysis/evening-moderna-booster-recommended-beirut-clashes-stay-me-and-more,"This edition of CSIS's nightly newsletter covers the Moderna Booster Recommended, Beirut Clashes, Stay With Me, and More."
"October 14, 2021",Commentary,Australia’s Hydrogen Industrial Strategy,https://www.csis.org/analysis/australias-hydrogen-industrial-strategy,"Australia has a policy strategy to become a major player in global hydrogen production and trade by 2030. While reducing carbon emissions is included as a goal in its strategy, its primary motivations are to create jobs, attract investment, and open new export markets."
"October 14, 2021",Commentary,Russia’s Hydrogen Energy Strategy,https://www.csis.org/analysis/russias-hydrogen-energy-strategy,"Russia has set its eyes on becoming a global leader in hydrogen production and export. The goal is part of a broader strategy to navigate the energy transition, but how it plans to grow its hydrogen sector remains unclear."
