date,Type,title,url,description
"December 8, 2021",Interactive,Thermal Imagery Analysis of Yongbyon,https://beyondparallel.csis.org/thermal-imagery-analysis-of-yongbyon/,Recent thermal infrared imagery of the Yongbyon Nuclear Research Center show warm water being discharged from the cooling system of the 5MWe reactor and that the reactor is in operation.
"December 8, 2021",Commentary,Indonesia’s Nickel Industrial Strategy,https://www.csis.org/analysis/indonesias-nickel-industrial-strategy,"When it comes to the near-term supply of nickel for the fast-growing EV battery demand side, all eyes are on Indonesia. This commentary takes a closer look at Indonesia’s nickel strategy."
"December 8, 2021",Report,A New Political Leadership for the Twenty-First Century,https://www.csis.org/analysis/new-political-leadership-twenty-first-century,CSIS Americas addresses the need for a paradigm shift in how leadership is viewed in the region and offers suggestions for improving a political leader’s “toolbox” of resources.
"December 7, 2021",Blog Post,Time to Confront Southeast Asia’s Online Wildlife Trafficking,https://www.csis.org/blogs/new-perspectives-asia/time-confront-southeast-asias-online-wildlife-trafficking,"As Covid-19 restrictions ease in Southeast Asia, traffickers have the potential to exploit the opportunities presented by increased economic activity, digital services, and reopened borders to expand illegal wildlife trading, which threatens the future security and..."
"December 7, 2021",Report,Perspectives on the Global Economic Order in 2021,https://www.csis.org/analysis/perspectives-global-economic-order-2021,"A CSIS Economics Program volume of parallel essays on the global economic order by U.S. and Chinese scholars covering a wide range of topics, including trade, investment, finance, and technology."
"December 7, 2021",Report,State Strategies for Expanding Economic Opportunity in Clean Energy,https://www.csis.org/analysis/state-strategies-expanding-economic-opportunity-clean-energy,Creating economic opportunity around low-carbon industries is a priority in almost every U.S. state. This paper examines how different starting points and focus areas shape the tools and strategies that states are employing.
"December 7, 2021",Transcript,Exploring the Black Box of North Korea in a Globalized Context  ,https://www.csis.org/analysis/exploring-black-box-north-korea-globalized-context,Please join the CSIS Korea Chair for a discussion on the results of a multi-year project dedicated to unpacking the multifaceted layers of the North Korean state and its regional relationships.
"December 7, 2021",Transcript,In and Out of the Ivory Tower,https://www.csis.org/analysis/and-out-ivory-tower,Jon Alterman talks with Ghassan Salamé about his decades of experience transitioning between academia and UN conflict mediation.
"December 7, 2021",Report,Detect and Understand: Modernizing Intelligence for the Gray Zone,https://www.csis.org/analysis/detect-and-understand-modernizing-intelligence-gray-zone,"Gray zone activities are designed to evade detection or to frustrate intelligence efforts to attribute blame, quantify risk, and inform responses. To succeed in the gray zone, U.S. intelligence must rededicate itself to detecting and understanding these complex threats."
"December 7, 2021",Commentary,Weaponizing Trade,https://www.csis.org/analysis/weaponizing-trade,"This week, the Scholl Chair discusses the ""weaponization"" of trade and two trends that have affected or could affect the trade landscape."
"December 6, 2021",Commentary,Meeting on the TTC,https://www.csis.org/analysis/meeting-ttc,The European Union and the United States met for the inaugural summit of the U.S.-EU Trade and Technology Council. What is in the joint statement? And what comes next?
"December 6, 2021",Transcript,Press Briefing: Previewing the 2021 Summit for Democracy,https://www.csis.org/analysis/press-briefing-previewing-2021-summit-democracy,"The Center for Strategic and International Studies (CSIS) on December 6 at 12:45 p.m. ET will host a press briefing to preview the 2021 Summit for Democracy, hosted by President Biden on December 9-10."
