date,Type,title,url,description
"September 3, 2021",Commentary,All Quiet along the GERD: Will This Year’s Rains Avert a Worst-Case Scenario?,https://www.csis.org/analysis/all-quiet-along-gerd-will-years-rains-avert-worst-case-scenario,"Just one year into filling the Grand Ethiopian Renaissance Dam, Ethiopia has managed to avoid direct confrontation with Sudan and Egypt due to near-record rainfall. What does this mean for regional tension in the future, particularly when drought poses an increased risk?"
"September 2, 2021",Transcript,Maritime Security Dialogue: An Update on the Marine Corps with Commandant Gen. David H. Berger,https://www.csis.org/analysis/maritime-security-dialogue-update-marine-corps-commandant-gen-david-h-berger,"Please join CSIS and the U.S. Naval Institute for a Maritime Security Dialogue featuring General David H. Berger, commandant of the United States Marine Corps, on the current state of the Marine Corps, future demands, and the implications on force posture and force design."
"September 2, 2021",Blog Post,"The Latest on Southeast Asia: September 2, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-september-2-2021,"Last week, Vice President Kamala Harris visited Singapore and Vietnam. It was the second cabinet-level visit to those two countries in just over a month, following Defense Secretary Lloyd Austin’s trip in late July."
"September 2, 2021",Blog Post,"Spotlight - Vietnam: September 2, 2021",https://www.csis.org/blogs/latest-southeast-asia/spotlight-vietnam-september-2-2021,"​As the first U.S. vice president to travel to Vietnam since 1975 and the highest-ranking Biden administration official to visit Asia so far, Vice President Harris’ trip to Hanoi signifies the United States’ commitment to strengthening U.S.-Vietnam relations."
"September 1, 2021",Blog Post,Jeannette Chu: An Interview with Our New Expert,https://www.csis.org/blogs/trustee-china-hand/jeannette-chu-interview-our-new-expert,Trustee Chair in Chinese Business and Economics
"August 31, 2021",Commentary,Living with the Taliban?,https://www.csis.org/analysis/living-taliban,"The United States may now need to deal with the Taliban as a means to moderate its behavior, protect Afghans, and prevent the rise of an extremist threat, writes CSIS’s Burke Chair in Strategy."
"August 31, 2021",Report,"Small and Medium-Sized Enterprises, Blended Finance, and Climate Change in Sub-Saharan Africa",https://www.csis.org/analysis/small-and-medium-sized-enterprises-blended-finance-and-climate-change-sub-saharan-africa,"SMEs in sub-Saharan Africa are often those most affected by climate change but are also integral in addressing the effects since they make up most of the private sector. Technology required to adapt is expensive, so SMEs will require blended finance."
"August 31, 2021",Newsletter,"Global Economics Monthly, August 2021",https://www.csis.org/analysis/global-economics-monthly-august-2021,"We are pleased to share the August 2021 issue of the Global Economics Monthly (GEM), the newsletter of the CSIS Economics Program."
"August 30, 2021",Report,Insights on Emissions Reduction among U.S. States,https://www.csis.org/analysis/insights-emissions-reduction-among-us-states,"While there is a tendency to applaud U.S. states with bold emissions targets, ambition is not always a good predictor of recent progress. More granular stories about state policies can help draw useful policy lessons for achieving decarbonization."
"August 30, 2021",Commentary,Resurrecting the Environmental Goods Agreement,https://www.csis.org/analysis/resurrecting-environmental-goods-agreement,"In this week's column, the Scholl Chair comments on why the Environmental Goods Agreement failed and what is needed to restart the conversation."
"August 30, 2021",Blog Post,How the Data Security Law Sets the Stage for the Tech Industry in China and Beyond,https://www.csis.org/blogs/strategic-technologies-blog/how-data-security-law-sets-stage-tech-industry-china-and-beyond,"On September 1, China’s Data Security Law (DSL) will finally come into effect, impacting domestic and foreign firms alike. The DSL forms the foundation of Chinese policy for data flow and signals implications for future regulations to which all companies and countries..."
"August 30, 2021",Interactive,The Secret History of Hambantota,https://reconasia.csis.org/the-secret-history-of-hambantota/,A new report featuring recently declassified documents reveals the complicated history behind Hambantota Port’s debt woes and the importance of avoiding past mistakes as the Covid-19 pandemic pushes more of China’s borrowers to the brink.
