date,Type,title,url,description
"October 25, 2021",Commentary,"Two Steps Forward, One Step Back",https://www.csis.org/analysis/two-steps-forward-one-step-back,"In this week’s column, the Scholl Chair discusses supply chain resiliency and what long-term consequences the Covid-19 pandemic could have on globalization."
"October 25, 2021",Transcript,Press Briefing: Previewing the G20 Rome Summit and COP26,https://www.csis.org/analysis/press-briefing-previewing-g20-rome-summit-and-cop26,The Center for Strategic and International Studies (CSIS) will host a press call to preview U.S. president Biden’s trips to Italy for the 2021 G20 Rome Summit and to Glasgow for the 2021 United Nations Climate Change Conference (COP26).
"October 25, 2021",Report,Tussle for the Amazon,https://www.csis.org/analysis/tussle-amazon,"In this report for FIU, Senior Fellow Ryan C. Berg analyzes the recent change in dynamics between Brazil's leading criminal groups, highlights features of Brazil's Amazonas state that allow these groups to thrive, and gives policy recommendations for the U.S. and Brazilian..."
"October 25, 2021",Blog Post,Digital Trade Agreements Present New Opportunities in Southeast Asia,https://www.csis.org/blogs/new-perspectives-asia/digital-trade-agreements-present-new-opportunities-southeast-asia,"Some parts of the Biden administration have been pushing, so far without success, a potential agreement on digital trade with key allies and partners in the Indo-Pacific, demonstrating a renewed commitment to engage with the region."
"October 22, 2021",Interactive,There and Back Again: Chinese Militia at Iroquois Reef and Union Banks,https://amti.csis.org/there-and-back-again-chinese-militia-at-iroquois-reef-and-union-banks/,"On September 30, the Philippines protested the presence of Chinese vessels at Iroquois Reef. Satellite imagery indicates that these ships likely came from and are headed back to Union Banks, where numbers are now approaching the levels seen in March."
"October 22, 2021",Transcript,A Discussion of U.S.-China Economic Competition,https://www.csis.org/analysis/discussion-us-china-economic-competition,"A a discussion on the risks and benefits of U.S.-China economic engagement, featuring keynote remarks from Congressman French Hill (AR-02), a senior member of the U.S. House Committee on Financial Services."
"October 22, 2021",Transcript,Schieffer Series: AUKUS and Its Impacts,https://www.csis.org/analysis/schieffer-series-aukus-and-its-impacts,CSIS's upcoming Schieffer Series installment will analyze the global impacts of the AUKUS deal.
"October 22, 2021",Critical Questions,The OECD and Carbon Life-Cycle Assessments,https://www.csis.org/analysis/oecd-and-carbon-life-cycle-assessments,"The global community needs a common methodology for determining carbon life-cycle assessments, an agreement the OECD should lead. A widely accepted, formally adopted methodology would reduce trade frictions, essentially harmonizing how to measure carbon footprints."
"October 21, 2021",Report,Degrees of Separation: A Targeted Approach to U.S.-China Decoupling – Final Report,https://www.csis.org/analysis/degrees-separation-targeted-approach-us-china-decoupling-final-report,This final report presents a framework for assessing U.S.-China engagement in specific economic activities along with findings from three illustrative case studies designed to test it.
"October 21, 2021",Report,U.S. Military Forces in FY 2022: Army,https://www.csis.org/analysis/us-military-forces-fy-2022-army,"The U.S. Army’s force structure remains steady even though its budget declined by $3.6 billion dollars. The Army does this by cutting modernization and readiness. In the long term, the Army’s force structure is at risk because of the strategic focus on China."
"October 21, 2021",Commentary,Japan’s Hydrogen Industrial Strategy,https://www.csis.org/analysis/japans-hydrogen-industrial-strategy,"Japan sees hydrogen as a key to decarbonizing its economy while sustaining its industrial competitiveness. The government and industry closely collaborate on innovation and deployment, as well as hydrogen supply chain development."
"October 21, 2021",Newsletter,U.S.-Canada Energy Trade: Set for a Rebound,https://www.csis.org/analysis/us-canada-energy-trade-set-rebound,The CSIS Energy Security and Climate Change Program has partnered with the Embassy of Canada in the United States to produce a map depicting energy trade between the two countries.
