date,Type,title,url,description
"October 4, 2021",Report,Chinese Military Dynamics and Evolving Strategy: Graphic Net Assessment,https://www.csis.org/analysis/chinese-military-dynamics-and-evolving-strategy-graphic-net-assessment,"The United States will compete with China in many different dimensions that are rapidly changing in many key areas of military force, economics, and politics, writes CSIS’s Emeritus Chair in Strategy."
"October 1, 2021",Commentary,The Evergrande Dilemma and Beijing’s Credibility,https://www.csis.org/analysis/evergrande-dilemma-and-beijings-credibility,"Evergrande’s woes indicate that Beijing’s priorities have changed and support for large property developers is no longer assured. Lenders, investors, and global markets are now responding to the government’s change in credibility, which could slow China’s economic growth."
"October 1, 2021",Critical Questions,Global Digital Governance: Here’s What You Need to Know,https://www.csis.org/analysis/global-digital-governance-heres-what-you-need-know,"As Covid-19 accelerates the adoption of digital technologies in the developing world, countries are rushing to adopt new regulations to govern their use. A new publication answers some of the more fundamental questions about global digital governance."
"October 1, 2021",Transcript,A Conversation with Deputy Secretary of Defense Dr. Kathleen H. Hicks,https://www.csis.org/analysis/conversation-deputy-secretary-defense-dr-kathleen-h-hicks,"CSIS on Friday, October 1, 2021 hosted a Smart Women, Smart Power conversation with Deputy Secretary of Defense Dr. Kathleen H. Hicks."
"October 1, 2021",Commentary,"Gas Line, Q3 2021",https://www.csis.org/analysis/gas-line-q3-2021,Gas Line looks at how U.S. LNG exports are impacting domestic prices and what new guidance from the Treasury means for financing gas projects overseas.
"October 1, 2021",Report,National Security and the Innovation Ecosystem,https://www.csis.org/analysis/national-security-and-innovation-ecosystem,"The U.S. national security community needs new approaches to acquire innovative technologies. This report examines the changes needed in funding, processes, and culture to strengthen the links between the U.S. national security community and the innovation system."
"October 1, 2021",Transcript,Antipodean Knight: Australia on the Chessboard,https://www.csis.org/analysis/antipodean-knight-australia-chessboard,"This week, Mike is celebrating 70 years of U.S.-Australia relations with Peter Jennings, executive director of the Australian Strategic Policy Institute. The two discuss the history and evolution of the ANZUS treaty and how alliance dynamics play out in both Washington and..."
"October 1, 2021",Blog Post,"The Latest on Southeast Asia: October 1, 2021",https://www.csis.org/blogs/latest-southeast-asia/latest-southeast-asia-october-1-2021,"Australia, the United Kingdom, and the United States on September 16 announced the formation of AUKUS, a trilateral arrangement to “deepen diplomatic, security, and defense cooperation in the Indo-Pacific region.” Reactions in Southeast Asia have been..."
"October 1, 2021",Blog Post,"Spotlight - Malaysia: October 1, 2021",https://www.csis.org/blogs/latest-southeast-asia/spotlight-malaysia-october-1-2021,"Over the past month Malaysia has witnessed great political change… almost. Muhyiddin’s resignation paved the way for the United Malay National Organization (UMNO), which had enjoyed a 61-year monopoly on power until May 2018, to regain the highest post."
"September 30, 2021",Newsletter,"The Evening: Shutdown Averted, SK Warning, Scare Easy, and more",https://www.csis.org/analysis/evening-shutdown-averted-sk-warning-scare-easy-and-more,"This edition of CSIS's nightly newsletter covers the Shutdown Averted, SK Warning, Scare Easy, and more."
"September 30, 2021",Report,Are Current Russian Expeditionary Capabilities Capable of a Coup de Main in Sweden?,https://www.csis.org/analysis/are-current-russian-expeditionary-capabilities-capable-coup-de-main-sweden,This paper analyzes the prospects for Russia to achieve a coup de main in Sweden with its current expeditionary capabilities.
"September 30, 2021",Interactive,Is China’s Covid-19 Diplomacy Succeeding?,https://chinapower.csis.org/china-covid-medical-vaccine-diplomacy/,The global impacts of the Covid-19 pandemic have offered China an unprecedented opportunity to shore up its international image and influence by providing the world with global public health goods.
