date,Type,title,url,description
"September 10, 2021",Commentary,Engaging China on Climate before COP26,https://www.csis.org/analysis/engaging-china-climate-cop26,A deal on climate between the United States and China might be hard to reach before the UN Climate Change Conference of Parties (COP26) in Glasgow. Yet such a deal is also unnecessary.
"September 10, 2021",Commentary,When Will the United States Have a Special Envoy for North Korean Human Rights?,https://www.csis.org/analysis/when-will-united-states-have-special-envoy-north-korean-human-rights,"North Korean human rights is clearly an issue that the administration has specified is a priority. The Senate confirmation process, however, may require a little additional time."
"September 9, 2021",Report,Assessing Trends in Military Personnel Costs,https://www.csis.org/analysis/assessing-trends-military-personnel-costs,"While today’s military is near its smallest size since the end of World War II by almost all measures, personnel costs are at historically high levels. This CSIS report examines trends in military personnel costs and key drivers of growth over the past several decades."
"September 9, 2021",Critical Questions,Civics at Work: Constitution Day Training for Federal Employees,https://www.csis.org/analysis/civics-work-constitution-day-training-federal-employees,"To face today’s challenges, the federal government must recognize the national security imperative of reinvigorating civic education, and that starts with reinvigorating its own civics programs this Constitution Day."
"September 9, 2021",Commentary,Is Latin America Important to China’s Foreign Policy?,https://www.csis.org/analysis/latin-america-important-chinas-foreign-policy,Ryan C. Berg and Thiago de Aragão assess the strategic importance of Latin America for Chinese foreign policy strategy and offer solutions for the United States to test China’s commitment in the region.
"September 9, 2021",Transcript,What Lies Ahead for the U.S.-ROK Alliance? A Conversation with Reps. Ami Bera and Young Kim,https://www.csis.org/analysis/what-lies-ahead-us-rok-alliance-conversation-reps-ami-bera-and-young-kim,Please join us for a special discussion on the U.S.-ROK alliance with Representatives Ami Bera (D-CA) and Young Kim (R-CA).
"September 9, 2021",Commentary,Anti-corruption as a National Security Priority: Planning the Development Response,https://www.csis.org/analysis/anti-corruption-national-security-priority-planning-development-response,Foreign assistance is a critical part of addressing corruption in the developing world but requires a thoughtful approach to ensure success.
"September 8, 2021",Transcript,Tunisia – What Now?,https://www.csis.org/analysis/tunisia-%E2%80%93-what-now,"Join the CSIS Project on Prosperity and Development, Middle East Program, and Human Rights Initiative for a conversation on the surprising developments in Tunisia over the past month and a look at what the future holds for the country."
"September 8, 2021",Critical Questions,"Foreign Purchases of U.S. Agricultural Land: Facts, Figures, and an Assessment of Real Threats ",https://www.csis.org/analysis/foreign-purchases-us-agricultural-land-facts-figures-and-assessment-real-threats,"Foreign ownership of U.S. agricultural land has doubled over the past decade, and many policymakers are concerned. Even so, who controls the future of U.S. farmland is a larger issue that cannot be addressed through narrow policy solutions."
"September 8, 2021",Critical Questions,Guinea: The Causes and Consequences of West Africa’s Latest Coup,https://www.csis.org/analysis/guinea-causes-and-consequences-west-africas-latest-coup,What led to the recent military coup in Guinea? Judd Devermont explores the coup's implications and how the international community can help prevent further democratic backsliding in West Africa.
"September 8, 2021",Transcript,"A Mission to Mars: A Conversation with Her Excellency Sarah Al Amiri, UAE Minister of State for Advanced Technology",https://www.csis.org/analysis/mission-mars-conversation-her-excellency-sarah-al-amiri-uae-minister-state-advanced,"Please join CSIS for a Smart Women, Smart Power conversation with Her Excellency Sarah bint Yousef Al Amiri, the UAE minister of state for advanced technology and chairwoman of the UAE Space Agency."
"September 8, 2021",Blog Post,Examining Extremism: Islamic State Khorasan Province (ISKP),https://www.csis.org/blogs/examining-extremism/examining-extremism-islamic-state-khorasan-province-iskp,The Transnational Threats Project’s Examining Extremism series provides an overview and assessment of Islamic State Khorasan Province — a regional affiliate of the Islamic State operating in Central and South Asia.
