name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.570 [117th], - Commemorating the past success of the United States Olympic and Paralympic Teams and supporting the United States Olympic and Paralympic Teams in the 2020 Olympic Games and Paralympic Games.,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hres570/BILLS-117hres570ih.pdf
H.Res.569 [117th]," - Expressing continued solidarity with the Lebanese people after the devastating explosions at the Port of Beirut on August 4, 2020, and the continued efforts to form a secure, independent, and democratic Lebanon.",Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hres569/BILLS-117hres569ih.pdf
H.R.4417 [117th], - Capping Drug Costs for Seniors Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4417/BILLS-117hr4417ih.pdf
H.R.4418 [117th], - SPIKE Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4418/BILLS-117hr4418ih.pdf
H.R.4415 [117th], - Chester County Reversionary Interest Release Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4415/BILLS-117hr4415ih.pdf
H.R.4416 [117th], - SHIELD Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4416/BILLS-117hr4416ih.pdf
H.R.4421 [117th], - Farm System Reform Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4421/BILLS-117hr4421ih.pdf
H.R.4423 [117th], - Gun Theft Prevention Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4423/BILLS-117hr4423ih.pdf
H.R.4424 [117th], - DEFEND Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4424/BILLS-117hr4424ih.pdf
H.R.4419 [117th]," - To extend the pilot program on partnership agreements to construct new facilities for the Department of Veterans Affairs, and for other purposes.",Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4419/BILLS-117hr4419ih.pdf
H.R.4422 [117th], - To amend the Internal Revenue Code of 1986 to provide special rules for purposes of determining if financial guaranty insurance companies are qualifying insurance corporations under the passive foreign investment company rules.,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4422/BILLS-117hr4422ih.pdf
H.R.4420 [117th], - United States Commitment to Peacekeeping Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4420/BILLS-117hr4420ih.pdf
H.R.4325 [117th], - MORE Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4325/BILLS-117hr4325ih.pdf
H.R.4308 [117th], - Removing Federal Barriers to Offering of Mobile Wagers on Indian Lands Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4308/BILLS-117hr4308ih.pdf
H.R.4329 [117th], - Broadband Internet for Small Ports Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4329/BILLS-117hr4329ih.pdf
H.R.4327 [117th], - Protect American Trade Secrets Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4327/BILLS-117hr4327ih.pdf
H.R.4330 [117th], - PRESS Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4330/BILLS-117hr4330ih.pdf
H.R.4333 [117th], - To amend the Internal Revenue Code of 1986 is amended to allow a deduction for investment advisory expenses of certain funeral and cemetery trusts during suspension of miscellaneous itemized deductions.,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4333/BILLS-117hr4333ih.pdf
H.R.4328 [117th]," - To rename the Department of Veterans Affairs community-based outpatient clinic in San Angelo, Texas, the Colonel Charles and JoAnne Powell VA Clinic.",Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4328/BILLS-117hr4328ih.pdf
