name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.820 [117th]," - Expressing support for the designation of May 18 as ""National Day of Healing"".",Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hres820/BILLS-117hres820ih.pdf
H.Res.821 [117th]," - Expressing the sense of the House of Representatives regarding the importance of local print and digital journalism to the continued welfare, transparency, and prosperity of government at every level and the continuation and freedom of the United States as it is known t",Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hres821/BILLS-117hres821ih.pdf
H.Res.822 [117th], - Honoring the life and legacy of the late Senator Max Cleland.,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hres822/BILLS-117hres822ih.pdf
H.Res.805 [117th], - Amending the Rules of the House of Representatives to require a witness who appears before any committee of the House of Representatives in a nongovernmental capacity to disclose certain amounts received from the Federal Government or a foreign government or certain for,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hres805/BILLS-117hres805ih.pdf
H.R.5882 [117th], - SHELTER Act of 2021,Introduced in House (11/04/2021):,https://www.congress.gov/117/bills/hr5882/BILLS-117hr5882ih.pdf
H.R.5791 [117th], - SERVE Act of 2021,Introduced in House (11/01/2021):,https://www.congress.gov/117/bills/hr5791/BILLS-117hr5791ih.pdf
H.R.5767 [117th], - Risk Management for Derivatives Clearing Organizations Act,Introduced in House (10/28/2021):,https://www.congress.gov/117/bills/hr5767/BILLS-117hr5767ih.pdf
H.Res.741 [117th]," - Expressing support for the designation of the month of September 2022 as ""Macedonian American Heritage Month"" and celebrating the Macedonian language, history, and culture of Macedonian Americans and their incredible contributions to the United States.",Introduced in House (10/22/2021):,https://www.congress.gov/117/bills/hres741/BILLS-117hres741ih.pdf
H.R.5688 [117th], - People CARE Act,Introduced in House (10/22/2021):,https://www.congress.gov/117/bills/hr5688/BILLS-117hr5688ih.pdf
H.R.729 [117th], - Strength in Diversity Act of 2021,Reported in House (11/23/2021):,https://www.congress.gov/117/bills/hr729/BILLS-117hr729rh.pdf
