name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.5032 [117th], - Territory Economic Development Tax Credit Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5032/BILLS-117hr5032ih.pdf
H.R.5029 [117th], - Expanding the Families of Veterans Access to Mental Health Services Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5029/BILLS-117hr5029ih.pdf
H.R.5031 [117th], - Sarah Grace-Farley-Kluger Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5031/BILLS-117hr5031ih.pdf
H.R.5033 [117th], - Rare Earth Magnet Manufacturing Production Tax Credit Act of 2021,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5033/BILLS-117hr5033ih.pdf
H.R.5010 [117th], - FIRE Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5010/BILLS-117hr5010ih.pdf
H.R.5011 [117th], - Choose Medicare Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5011/BILLS-117hr5011ih.pdf
H.R.5027 [117th], - Automatic Relief for Taxpayers Affected by Major Disasters and Critical Events Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5027/BILLS-117hr5027ih.pdf
H.R.5008 [117th]," - Frank Harrison, Elizabeth Peratrovich, and Miguel Trujillo Native American Voting Rights Act of 2021",Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5008/BILLS-117hr5008ih.pdf
H.R.5012 [117th], - Language Access for Medicare Beneficiaries Act of 2021,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5012/BILLS-117hr5012ih.pdf
H.R.5015 [117th], - Medicaid DSH Payment Adjustment Fairness Act of 2021,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5015/BILLS-117hr5015ih.pdf
H.R.5016 [117th], - Shift Back to Society Act of 2021,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5016/BILLS-117hr5016ih.pdf
H.R.5028 [117th], - ISAAC Alerting Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5028/BILLS-117hr5028ih.pdf
H.R.5030 [117th], - DIVERSE Trials Act,Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5030/BILLS-117hr5030ih.pdf
H.R.5009 [117th]," - To prohibit the District of Columbia Government from requiring individuals to present documentation certifying COVID-19 vaccination as a condition of entering any building, facility, or other venue in the District of Columbia.",Introduced in House (08/13/2021):,https://www.congress.gov/117/bills/hr5009/BILLS-117hr5009ih.pdf
S.2688 [117th], - Korean War Divided Families Reunification Act,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2688/BILLS-117s2688is.pdf
S.2689 [117th], - Ensuring Medicaid Continuity for Children in Foster Care Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2689/BILLS-117s2689is.pdf
S.2691 [117th], - Strengthening the Vaccines for Children Program Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2691/BILLS-117s2691is.pdf
S.2692 [117th], - Veterans Emergency Care Reimbursement Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2692/BILLS-117s2692is.pdf
S.2693 [117th], - Salton Sea Projects Improvements Act,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2693/BILLS-117s2693is.pdf
S.2694 [117th], - Nursing Home Improvement and Accountability Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2694/BILLS-117s2694is.pdf
S.2687 [117th], - Strengthening Oversight for Veterans Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2687/BILLS-117s2687is.pdf
S.2695 [117th], - Justice Safety Valve Act of 2021,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2695/BILLS-117s2695is.pdf
S.2696 [117th], - Vaccine Passport and Voter ID Harmonization Act,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2696/BILLS-117s2696is.pdf
S.2697 [117th], - Due Process Continuity of Care Act,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2697/BILLS-117s2697is.pdf
S.2698 [117th], - Stop CATASTROPHES Act,Introduced in Senate (08/10/2021):,https://www.congress.gov/117/bills/s2698/BILLS-117s2698is.pdf
S.2676 [117th], - Physical Therapist Workforce and Patient Access Act of 2021,Introduced in Senate (08/09/2021):,https://www.congress.gov/117/bills/s2676/BILLS-117s2676is.pdf
S.2677 [117th], - Stop Overdraft Profiteering Act of 2021,Introduced in Senate (08/09/2021):,https://www.congress.gov/117/bills/s2677/BILLS-117s2677is.pdf
