name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.5563 [117th], - Stop Penalizing Working Seniors Act,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5563/BILLS-117hr5563ih.pdf
H.R.5560 [117th], - Military Support for Fighting Wildfires Act,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5560/BILLS-117hr5560ih.pdf
H.R.5565 [117th], - Banana Stand Money Act,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5565/BILLS-117hr5565ih.pdf
H.R.5561 [117th], - Early Hearing Detection and Intervention Act of 2021,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5561/BILLS-117hr5561ih.pdf
H.R.5564 [117th], - Cameroon TPS Act of 2021,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5564/BILLS-117hr5564ih.pdf
H.R.5562 [117th]," - To amend title 38, United States Code, to expand eligibility for hospital care, medical services, and nursing home care from the Department of Veterans Affairs to include veterans of World War II.",Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5562/BILLS-117hr5562ih.pdf
H.R.5559 [117th], - APP Act,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5559/BILLS-117hr5559ih.pdf
H.R.5555 [117th], - MADE HERE Act,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hr5555/BILLS-117hr5555ih.pdf
H.R.5548 [117th], - BRAVE Act,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5548/BILLS-117hr5548ih.pdf
H.R.5532 [117th], - National Disaster Safety Board Act of 2021,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5532/BILLS-117hr5532ih.pdf
H.R.5492 [117th], - MEANS Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5492/BILLS-117hr5492ih.pdf
