date,type,title,sponsor,committees,latest_action,tracker,url
08/13/2021,BILL,Catawba Indian Nation Lands Act,"Rep. Clyburn, James E. [D-SC-6]", House - Natural Resources        ,"House - 08/13/2021 Placed on the Union Calendar, Calendar No. 82. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1619?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/13/2021,BILL,Commonsense Coordination Act,"Rep. Bentz, Cliff [R-OR-2]", House - Natural Resources; Agriculture        ,House - 08/13/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4623?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/13/2021,BILL,FIRESHEDS Act,"Rep. Moore, Blake D. [R-UT-1]", House - Agriculture; Natural Resources        ,House - 08/13/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4664?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/13/2021,BILL,Fair Sugar Policy Act of 2021,"Rep. Foxx, Virginia [R-NC-5]", House - Agriculture        ,House - 08/13/2021 Referred to the Subcommittee on General Farm Commodities and Risk Management. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4680?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/13/2021,BILL,Sustaining America’s Fisheries for the Future Act of 2021,"Rep. Huffman, Jared [D-CA-2]", House - Natural Resources; Agriculture        ,House - 08/13/2021 Referred to the Subcommittee on Livestock and Foreign Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4690?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/13/2021,BILL,Treating Tribes and Counties as Good Neighbors Act,"Rep. Fulcher, Russ [R-ID-1]", House - Natural Resources; Agriculture        ,House - 08/13/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4705?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/16/2021,BILL,Infrastructure Investment and Jobs Act,"Rep. DeFazio, Peter A. [D-OR-4]", House - Transportation and Infrastructure        ,Senate - 08/16/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/3684?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-16%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/11/2021,BILL,"Active Forest Management, Wildfire Prevention and Community Protection Act","Rep. Boebert, Lauren [R-CO-3]", House - Agriculture; Natural Resources        ,House - 08/11/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4302?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/13/2021,BILL,CRP Flexibility Act,"Rep. Johnson, Dusty [R-SD-At Large]", House - Agriculture        ,House - 08/13/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4710?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/13/2021,BILL,Digital Asset Market Structure and Investor Protection Act,"Rep. Beyer, Donald S., Jr. [D-VA-8]", House - Financial Services; Agriculture; Ways and Means        ,"House - 08/13/2021 Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4741?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/13/2021,BILL,Border Security for America Act of 2021,"Rep. Katko, John [R-NY-24]", House - Homeland Security; Agriculture; Ways and Means        ,"House - 08/13/2021 Referred to the Subcommittee on Biotechnology, Horticulture, and Research. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4828?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/16/2021,BILL,"To condition the receipt of certain grants by the Metropolitan Transportation Authority on exempting certain drivers from congestion fees, and for other purposes.","Rep. Gottheimer, Josh [D-NJ-5]", House - Ways and Means; Transportation and Infrastructure        ,House - 08/16/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5014?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-16%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/16/2021,CONCURRENT RESOLUTION,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031.,"Sen. Sanders, Bernard [I-VT]", Senate - Budget        ,Senate - 08/16/2021 Message on Senate action sent to the House. (,Agreed to in Senate,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/14?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-16%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/11/2021,BILL,Broadband Internet for Small Ports Act,"Del. Plaskett, Stacey E. [D-VI-At Large]", House - Agriculture; Energy and Commerce        ,"House - 08/11/2021 Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4329?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/11/2021,BILL,Commodity Futures Trading Commission Research and Development Modernization Act,"Rep. Scott, Austin [R-GA-8]", House - Agriculture        ,"House - 08/11/2021 Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4337?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/11/2021,BILL,CARA 3.0 Act of 2021,"Rep. Trone, David J. [D-MD-6]", House - Energy and Commerce; Judiciary; Ways and Means; Education and Labor; Financial Services; Agriculture        ,"House - 08/11/2021 Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4341?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/11/2021,BILL,Twenty-First Century Dams Act,"Rep. Kuster, Ann M. [D-NH-2]"," House - Transportation and Infrastructure; Ways and Means; Energy and Commerce; Natural Resources; Science, Space, and Technology; Agriculture        ",House - 08/11/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4375?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
