name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.5430 [117th]," - To amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5430/BILLS-117hr5430ih.pdf
H.R.5435 [117th], - BRAIN Act of 2021,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5435/BILLS-117hr5435ih.pdf
H.R.5453 [117th], - Fishery Resource Disasters Improvement Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5453/BILLS-117hr5453ih.pdf
H.R.5456 [117th], - Federal Employees Civil Relief Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5456/BILLS-117hr5456ih.pdf
H.R.5461 [117th], - COVID Defense Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5461/BILLS-117hr5461ih.pdf
H.R.5462 [117th], - Tanning Tax Repeal Act of 2021,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5462/BILLS-117hr5462ih.pdf
H.R.5463 [117th], - Drug Pricing Transparency and Accountability Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5463/BILLS-117hr5463ih.pdf
H.R.5428 [117th], - School Shooting Safety and Preparedness Act,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5428/BILLS-117hr5428ih.pdf
H.R.5429 [117th], - Save our Stages Extension Act,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5429/BILLS-117hr5429ih.pdf
H.R.5427 [117th], - Closing the Bump Stock Loophole Act of 2021,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5427/BILLS-117hr5427ih.pdf
H.R.5418 [117th]," - To prohibit the Department of Transportation and other agencies from promulgating rules requiring a person to provide proof of a COVID-19 vaccination in order to engage in interstate commerce, and for other purposes.",Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5418/BILLS-117hr5418ih.pdf
H.R.5413 [117th], - Outdoors for All Act,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5413/BILLS-117hr5413ih.pdf
H.R.5281 [117th], - Securing Technology Against Climate Impacts Act,Introduced in House (09/17/2021):,https://www.congress.gov/117/bills/hr5281/BILLS-117hr5281ih.pdf
H.R.5282 [117th], - Care for our Firefighters Act,Introduced in House (09/17/2021):,https://www.congress.gov/117/bills/hr5282/BILLS-117hr5282ih.pdf
