category,date,url,title
minority,03/30/22,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-mental-health,Crapo Statement at Hearing on Mental Health
majority,03/31/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-trump-requesting-political-favors-from-putin,Wyden Statement on Trump Requesting Political Favors from Putin
hearings,04/05/22,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2023-health-and-human-services-budget,The President’s Fiscal Year 2023 Health and Human Services Budget
minority,03/28/22,https://www.finance.senate.gov/ranking-members-news/crapo-on-fy2023-budget-request-record-high-tax-hikes-on-top-of-record-high-inflation,Crapo on FY2023 Budget Request: Record-High Tax Hikes on top of Record-High Inflation
majority,03/31/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-examining-the-presidents-2022-trade-policy-agenda,Wyden Statement at Finance Committee Hearing Examining the President’s 2022 Trade Policy Agenda
majority,03/30/22,https://www.finance.senate.gov/chairmans-news/wyden-delivers-floor-remarks-on-the-nomination-of-january-contreras-to-serve-as-hhs-assistant-secretary-for-children-and-families,Wyden Delivers Floor Remarks on the Nomination of January Contreras to Serve as HHS Assistant Secretary for Children and Families
majority,03/30/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-examining-barriers-to-mental-health-care,Wyden Statement at Finance Committee Hearing Examining Barriers to Mental Health Care
hearings,03/31/22,https://www.finance.senate.gov/hearings/the-presidents-2022-trade-policy-agenda,The President’s 2022 Trade Policy Agenda
hearings,03/30/22,https://www.finance.senate.gov/hearings/behavioral-health-care-when-americans-need-it-ensuring-parity-and-care-integration,Behavioral Health Care When Americans Need It: Ensuring Parity and Care Integration
majority,03/29/22,https://www.finance.senate.gov/chairmans-news/finance-committee-releases-bipartisan-report-on-mental-health-care-in-america-,Finance Committee Releases Bipartisan Report on Mental Health Care in America
majority,03/28/22,https://www.finance.senate.gov/chairmans-news/wyden-continues-opportunity-zone-oversight-probes-possible-cryptocurrency-industry-exploitation-of-program,"Wyden Continues Opportunity Zone Oversight, Probes Possible Cryptocurrency Industry Exploitation of Program"
majority,03/28/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-biden-billionaire-minimum-income-tax,Wyden Statement on Biden Billionaire Minimum Income Tax
majority,03/25/22,https://www.finance.senate.gov/chairmans-news/media-advisory-finance-committee-to-hold-hearing-on-the-presidents-2022-trade-policy-agenda,Media Advisory: Finance Committee to Hold Hearing on the President's 2022 Trade Policy Agenda
