category,date,url,content
Nominations,08/06/21,https://www.congress.gov/nomination/117th-congress/253,"Jose W. Fernandez, of New York, to be an Under Secretary of State (Economic Growth, Energy, and the Environment), vice Keith Krach."
Nominations,08/06/21,https://www.congress.gov/nomination/117th-congress/252,"Jose W. Fernandez, of New York, to be United States Alternate Governor of the European Bank for Reconstruction and Development, vice Keith Krach."
Nominations,08/06/21,https://www.congress.gov/nomination/117th-congress/251,"Jose W. Fernandez, of New York, to be United States Alternate Governor of the International Bank for Reconstruction and Development for a term of five years; United States Alternate Governor of the Inter-American Development Bank for a term of five years, vice Keith Krach."
Nominations,08/05/21,https://www.congress.gov/nomination/117th-congress/733,"Troy Damian Fitrell, of Virginia, a Career Member of the Senior Foreign Service, Class of Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Guinea."
Nominations,08/05/21,https://www.congress.gov/nomination/117th-congress/383,"Michael Raynor, of Maryland, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Senegal, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Guinea-Bissau."
Nominations,08/05/21,https://www.congress.gov/nomination/117th-congress/734,"Marc Ostfield, of Pennsylvania, a Career Member of the Senior Executive Service, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Paraguay."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/544,"Mary Catherine Phee, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be a Member of the Board of Directors of the African Development Foundation for a term expiring September 27, 2021, vice Linda Thomas-Greenfield, resigned."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/616,"Rufus Gifford, of Massachusetts, to be Chief of Protocol, and to have the rank of Ambassador during his tenure of service, vice Sean P. Lawler, resigned."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/550,"One nomination, beginning with Maureen E. Cormack, and ending with Maureen E. Cormack"
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/958,"Jessica Lewis, of Ohio, to be an Assistant Secretary of State (Political-Military Affairs), vice R. Clarke Cooper."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/493,"Jamie L. Harpootlian, of South Carolina, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Slovenia."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/553,"Rena Bitter, of the District of Columbia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor,  to be an Assistant Secretary of State (Consular Affairs), vice Carl C. Risch."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/546,"Christopher P. Lu, of Virginia, to be an Alternate Representative of the United States of America to the Sessions of the General Assembly of the United Nations, during his tenure of service as Representative of the United States of America to the United Nations for U.N. Management and Reform."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/552,"Lee Satterfield, of South Carolina, to be an Assistant Secretary of State (Educational and Cultural Affairs), vice Marie Royce."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/634,"Christopher P. Lu, of Virginia, to be Representative of the United States of America to the United Nations for U.N. Management and Reform, with the rank of Ambassador."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/446,"Paloma Adams-Allen, of the District of Columbia, to be a Deputy Administrator of the United States Agency for International Development, vice Bonnie Glick."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/548,"Monica P. Medina, of Maryland, to be Assistant Secretary of State for Oceans and International Environmental and Scientific Affairs, vice Kerri-Ann Jones, resigned."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/496,"Karen Erika Donfried, of the District of Columbia, to be an Assistant Secretary of State (European Affairs and Eurasian Affairs), vice A. Wess Mitchell, resigned."
Nominations,08/04/21,https://www.congress.gov/nomination/117th-congress/545,"Anne A. Witkowsky, of Maryland, to be an Assistant Secretary of State (Conflict and Stabilization Operations), vice Denise Natali."
Nominations,08/04/21,ominations,"Mary Catherine Phee, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be an Assistant Secretary of State (African Affairs), vice Tibor Peter Nagy, Jr."
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-resolution/337,"A resolution recognizing the anniversary of the explosion at the Port of Beirut on August 4, 2020, and expressing solidarity with the Lebanese people."
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-bill/2606,"A bill to require an unclassified interagency report on the political influence operations of the Government of the People's Republic of China and the Chinese Communist Party with respect to the United States, and for other purposes."
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-joint-resolution/10,"A joint resolution to repeal the authorizations for use of military force against Iraq, and for other purposes."
Legislation,08/03/21,https://www.congress.gov/bill/117th-congress/senate-resolution/310,"A resolution expressing solidarity with Cuban citizens demonstrating peacefully for fundamental freedoms, condemning the Cuban regime's acts of repression, and calling for the immediate release of arbitrarily detained Cuban citizens."
Legislation,08/03/21,https://www.congress.gov/bill/117th-congress/senate-bill/2587,A bill to oppose the provision of assistance to the People's Republic of China by the multilateral development banks.
