category,date,url,title
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/crapo-asks-treasury-for-details-of-democrats-new-approach-to-monitoring-private-financial-accounts,Crapo asks Treasury for Details of Democrats’ “New Approach” to Monitoring Private Financial Accounts
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/senate-republicans-blast-irs-bank-reporting-dragnet,Senate Republicans Blast IRS Bank Reporting Dragnet
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-health-insurance-coverage,Crapo Statement at Hearing on Health Insurance Coverage
majority,10/20/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-health-insurance-coverage,Wyden Statement at Finance Committee Hearing on Health Insurance Coverage
minority,10/19/21,https://www.finance.senate.gov/ranking-members-news/crapo-americans-should-loudly-reject-intrusive-irs-reporting-regime,Crapo: Americans Should Loudly Reject Intrusive IRS Reporting Regime
minority,10/19/21,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-nomination-hearing-october-19,Crapo Statement at Nomination Hearing
majority,10/19/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-proposal-to-ensure-wealthy-tax-cheats-pay-taxes-owed-,Wyden Statement on Proposal to Ensure Wealthy Tax Cheats Pay Taxes Owed
majority,10/19/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-the-nomination-of-chris-magnus-to-lead-cbp,Wyden Statement at Finance Committee Hearing on the Nomination of Chris Magnus to Lead CBP
hearings,10/26/21,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-maria-l-pagan-of-puerto-rico-to-be-a-deputy-united-states-trade-representative-geneva-office-with-the-rank-of-ambassador-brent-neiman-of-illinois-to-be-a-deputy-under-secretary-of-the-treasury-for-international-finance-and-development-and-joshua-frost-of-new-york-to-be-an-assistant-secretary-of-the-treasury-for-financial-markets-,"Hearing to Consider the Nominations of Maria L. Pagan, of Puerto Rico, to be a Deputy United States Trade Representative (Geneva Office), with the rank of Ambassador, Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury for International Finance and Development, Joshua Frost, of New York, to be an Assistant Secretary of the Treasury for Financial Markets, and Samuel R. Bagenstos, of Michigan, to be General Counsel of the Department of Health and Human Services"
hearings,10/20/21,https://www.finance.senate.gov/hearings/health-insurance-coverage-in-america-current-and-future-role-of-federal-programs,Health Insurance Coverage in America: Current and Future Role of Federal Programs
hearings,10/19/21,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-chris-magnus-of-arizona-to-be-commissioner-of-us-customs-and-border-protection-department-of-homeland-security-vice-kevin-k-mcaleenan-resigned-,"Hearing to Consider the Nomination of Chris Magnus, of Arizona, to be Commissioner of U.S. Customs and Border Protection, Department of Homeland Security, vice Kevin K. McAleenan, resigned."
