category,date,url,title
majority,1/13/22,http://www.hsgac.senate.gov/media/majority-media/peters-discusses-importance-of-seeking-justice-for-victims-of-race-related-murders-in-hearing-on-civil-rights-cold-case-records-review-board-nominations-,Peters Discusses Importance of Seeking Justice for Victims of Race-Related Murders in Hearing on Civil Rights Cold Case Records Review Board Nominations
majority,1/13/22,http://www.hsgac.senate.gov/media/majority-media/peters-padilla-introduce-bill-to-strengthen-federal-disaster-response-for-minority-rural-and-disabled-communities,"Peters, Padilla Introduce Bill to Strengthen Federal Disaster Response for Minority, Rural and Disabled Communities"
majority,1/12/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-johnson-bipartisan-legislation-to-help-secure-federal-information-technology-supply-chains-against-security-threats-passes-senate,Peters and Johnson Bipartisan Legislation to Help Secure Federal Information Technology Supply Chains Against Security Threats Passes Senate
majority,1/12/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-legislation-to-strengthen-cybersecurity-coordination-with-state-and-local-governments-passes-senate-,Peters and Portman Legislation to Strengthen Cybersecurity Coordination with State and Local Governments Passes Senate
majority,1/11/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-collins-introduce-bipartisan-legislation-to-increase-transparency-of-reliance-on-foreign-manufacturers-for-medical-products_,Peters and Collins Introduce Bipartisan Legislation to Increase Transparency of Reliance on Foreign Manufacturers for Medical Products
hearings,1/13/22,http://www.hsgac.senate.gov/hearings/nominations-of-margaret-a-burnham-gabrielle-m-dudley-henry-klibanoff-and-brenda-e-stevenson-to-be-members-civil-rights-cold-case-records-review-board,"Full Committee Hearing : Nominations of Margaret A. Burnham, Gabrielle M. Dudley, Henry Klibanoff, and Brenda E. Stevenson to be Members, Civil Rights Cold Case Records Review Board"
minority,1/14/22,http://www.hsgac.senate.gov/media/minority-media/at-hsgac-hearing-portman-presses-nominees-on-importance-of-balancing-public-disclosure-and-privacy-protections-on-civil-rights-cold-case-records-review-board,"At HSGAC Hearing, Portman Presses Nominees on Importance of Balancing Public Disclosure & Privacy Protections on Civil Rights Cold Case Records Review Board"
minority,1/14/22,http://www.hsgac.senate.gov/media/minority-media/portman-highlights-importance-of-civil-rights-cold-case-records-review-board-at-nomination-hearing,Portman Highlights Importance of Civil Rights Cold Case Records Review Board at Nomination Hearing
minority,1/12/22,http://www.hsgac.senate.gov/media/minority-media/portman-brown-introduce-bipartisan-legislation-to-name-avondale-cincinnati-post-office-for-ohio-world-war-ii-aviators,"Portman, Brown Introduce Bipartisan Legislation to Name Avondale Cincinnati Post Office for Ohio World War II Aviators"
minority,1/12/22,http://www.hsgac.senate.gov/media/minority-media/senate-passes-portman-peters-bipartisan-legislation-to-strengthen-cybersecurity-coordination-with-state-and-local-governments,"Senate Passes Portman, Peters Bipartisan Legislation to Strengthen Cybersecurity Coordination with State and Local Governments"
