category,date,url,title
majority,10/26/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-the-nominations-of-mara-pagn-and-chris-wilson-to-ustr-brent-neiman-and-joshua-frost-to-treasury-and-samuel-bagenstos-to-hhs,"Wyden Statement at Finance Committee Hearing on the Nominations of María Pagán and Chris Wilson to USTR, Brent Neiman and Joshua Frost to Treasury, and Samuel Bagenstos to HHS"
hearings,10/26/21,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-maria-l-pagan-of-puerto-rico-to-be-a-deputy-united-states-trade-representative-geneva-office-with-the-rank-of-ambassador-brent-neiman-of-illinois-to-be-a-deputy-under-secretary-of-the-treasury-for-international-finance-and-development-joshua-frost-of-new-york-to-be-an-assistant-secretary-of-the-treasury-for-financial-markets-samuel-r-bagenstos-of-michigan-to-be-general-counsel-of-the-department-of-health-and-human-services-and-christopher-s-wilson-of-the-district-of-columbia-to-be-chief-innovation-and-intellectual-property-negotiator-office-of-the-united-states-trade-representative-with-the-rank-of-ambassador,"Hearing to Consider the Nominations of Maria L. Pagan, of Puerto Rico, to be a Deputy United States Trade Representative (Geneva Office), with the rank of Ambassador, Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury for International Finance and Development, Joshua Frost, of New York, to be an Assistant Secretary of the Treasury for Financial Markets, Samuel R. Bagenstos, of Michigan, to be General Counsel of the Department of Health and Human Services, and Christopher S. Wilson, of the District of Columbia, to be Chief Innovation and Intellectual Property Negotiator, Office of the United States Trade Representative, with the rank of Ambassador."
hearings,10/20/21,https://www.finance.senate.gov/hearings/health-insurance-coverage-in-america-current-and-future-role-of-federal-programs,Health Insurance Coverage in America: Current and Future Role of Federal Programs
majority,10/21/21,https://www.finance.senate.gov/chairmans-news/wyden-urges-federal-review-of-pharmacy-closures,Wyden Urges Federal Review of Pharmacy Closures
majority,10/20/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-health-insurance-coverage,Wyden Statement at Finance Committee Hearing on Health Insurance Coverage
minority,10/26/21,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-nominations-hearing-10-26-21,Crapo Statement at Nominations Hearing
minority,10/22/21,https://www.finance.senate.gov/ranking-members-news/crapo-brady-biden-administration-retreated-by-failing-to-demand-immediate-repeal-of-competitors-discriminatory-taxes,"Crapo, Brady: Biden Administration Retreated by Failing to Demand Immediate Repeal of Competitors’ Discriminatory Taxes"
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/crapo-asks-treasury-for-details-of-democrats-new-approach-to-monitoring-private-financial-accounts,Crapo asks Treasury for Details of Democrats’ “New Approach” to Monitoring Private Financial Accounts
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/senate-republicans-blast-irs-bank-reporting-dragnet,Senate Republicans Blast IRS Bank Reporting Dragnet
minority,10/20/21,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-health-insurance-coverage,Crapo Statement at Hearing on Health Insurance Coverage
